regime,seed,query_id,main_nDCG,abl_nDCG,abl_served,absdiff
dataset_style,1,LiTs-067,0.013541194909935826,0.0135411949099358,True,2.6020852139652106e-17
dataset_style,1,LiTs-076,0.5933607200949346,0.5933607200949346,True,0.0
dataset_style,1,LiTs-082,0.06943122193677727,0.0694312219367772,True,6.938893903907228e-17
dataset_style,1,LiTs-083,0.14285714285714285,0.1428571428571428,True,5.551115123125783e-17
dataset_style,1,LiTs-086,0.0,0.0,True,0.0
dataset_style,1,LiTs-087,0.19930623359011804,0.199306233590118,True,2.7755575615628914e-17
dataset_style,1,LiTs-089,0.0,0.0,True,0.0
dataset_style,1,LiTs-102,0.26252983904607075,0.2625298390460707,True,5.551115123125783e-17
dataset_style,1,LiTs-104,1.0,1.0,True,0.0
dataset_style,1,LiTs-105,0.857980942822373,0.857980942822373,True,0.0
dataset_style,1,LiTs-111,0.020399306290876763,0.0203993062908767,True,6.245004513516506e-17
dataset_style,1,LiTs-128,0.0,0.0,True,0.0
dataset_style,1,LiTs-130,0.0,0.0,True,0.0
dataset_style,1,pancreas_001,0.0,0.0,False,0.0
dataset_style,1,pancreas_012,0.0,0.0,False,0.0
dataset_style,1,pancreas_042,0.0,0.0,False,0.0
dataset_style,1,pancreas_058,0.0,0.0,False,0.0
dataset_style,1,pancreas_077,0.0,0.0,False,0.0
dataset_style,1,pancreas_080,0.0,0.0,False,0.0
dataset_style,1,pancreas_081,0.0,0.0,False,0.0
dataset_style,1,pancreas_084,0.0,0.0,False,0.0
dataset_style,1,pancreas_086,0.0,0.0,False,0.0
dataset_style,1,pancreas_089,0.0,0.0,False,0.0
dataset_style,1,pancreas_091,0.0,0.0,False,0.0
dataset_style,1,pancreas_092,0.0,0.0,False,0.0
dataset_style,1,pancreas_094,0.0,0.0,False,0.0
dataset_style,1,pancreas_104,0.0,0.0,False,0.0
dataset_style,1,pancreas_110,0.0,0.0,False,0.0
dataset_style,1,pancreas_113,0.0,0.0,False,0.0
dataset_style,1,pancreas_114,0.0,0.0,False,0.0
dataset_style,1,pancreas_117,0.0,0.0,False,0.0
dataset_style,1,pancreas_119,0.0,0.0,False,0.0
dataset_style,1,pancreas_120,0.0,0.0,False,0.0
dataset_style,1,pancreas_124,0.0,0.0,False,0.0
dataset_style,1,pancreas_130,0.0,0.0,False,0.0
dataset_style,1,pancreas_131,0.0,0.0,False,0.0
dataset_style,1,pancreas_159,0.0,0.0,False,0.0
dataset_style,1,pancreas_169,0.0,0.0,False,0.0
dataset_style,1,pancreas_186,0.0,0.0,False,0.0
dataset_style,1,pancreas_193,0.0,0.0,False,0.0
dataset_style,1,pancreas_199,0.0,0.0,False,0.0
dataset_style,1,pancreas_204,0.0,0.0,False,0.0
dataset_style,1,pancreas_207,0.0,0.0,False,0.0
dataset_style,1,pancreas_213,0.0,0.0,False,0.0
dataset_style,1,pancreas_214,0.0,0.0,False,0.0
dataset_style,1,pancreas_229,0.0,0.0,False,0.0
dataset_style,1,pancreas_244,0.0,0.0,False,0.0
dataset_style,1,pancreas_246,0.0,0.0,False,0.0
dataset_style,1,pancreas_255,0.0,0.0,False,0.0
dataset_style,1,pancreas_258,0.0,0.0,False,0.0
dataset_style,1,pancreas_266,0.0,0.0,False,0.0
dataset_style,1,pancreas_269,0.0,0.0,False,0.0
dataset_style,1,pancreas_280,0.0,0.0,False,0.0
dataset_style,1,pancreas_283,0.0,0.0,False,0.0
dataset_style,1,pancreas_289,0.0,0.0,False,0.0
dataset_style,1,pancreas_294,0.0,0.0,False,0.0
dataset_style,1,pancreas_297,0.0,0.0,False,0.0
dataset_style,1,pancreas_300,0.0,0.0,False,0.0
dataset_style,1,pancreas_303,0.0,0.0,False,0.0
dataset_style,1,pancreas_304,0.0,0.0,False,0.0
dataset_style,1,pancreas_315,0.0,0.0,False,0.0
dataset_style,1,pancreas_328,0.0,0.0,False,0.0
dataset_style,1,pancreas_329,0.0,0.0,False,0.0
dataset_style,1,pancreas_334,0.0,0.0,False,0.0
dataset_style,1,pancreas_345,0.0,0.0,False,0.0
dataset_style,1,pancreas_364,0.0,0.0,False,0.0
dataset_style,1,pancreas_366,0.0,0.0,False,0.0
dataset_style,1,pancreas_372,0.0,0.0,False,0.0
dataset_style,1,pancreas_377,0.0,0.0,False,0.0
dataset_style,1,pancreas_386,0.0,0.0,False,0.0
dataset_style,1,pancreas_387,0.0,0.0,False,0.0
dataset_style,1,pancreas_391,0.0,0.0,False,0.0
dataset_style,1,pancreas_409,0.0,0.0,False,0.0
dataset_style,2,FLARE22_Tr_0006,0.0,0.0,True,0.0
dataset_style,2,FLARE22_Tr_0010,0.0,0.0,True,0.0
dataset_style,2,FLARE22_Tr_0011,0.0,0.0,True,0.0
dataset_style,2,FLARE22_Tr_0014,0.0,0.0,True,0.0
dataset_style,2,FLARE22_Tr_0018,0.5986685662372884,0.5986685662372884,True,0.0
dataset_style,2,FLARE22_Tr_0021,0.23129151900931952,0.2312915190093195,True,2.7755575615628914e-17
dataset_style,2,FLARE22_Tr_0025,0.0,0.0,True,0.0
dataset_style,2,FLARE22_Tr_0028,0.7102013050728733,0.7102013050728733,True,0.0
dataset_style,2,FLARE22_Tr_0031,0.4735167412754448,0.4735167412754447,True,1.1102230246251565e-16
dataset_style,2,FLARE22_Tr_0036,0.30287300400935524,0.3028730040093552,True,5.551115123125783e-17
dataset_style,2,FLARE22_Tr_0038,0.16104258782393982,0.1610425878239398,True,2.7755575615628914e-17
dataset_style,2,FLARE22_Tr_0043,0.5657846903958406,0.5657846903958406,True,0.0
dataset_style,2,FLARE22_Tr_0045,0.7054028359495896,0.7054028359495896,True,0.0
dataset_style,2,FLARE22_Tr_0050,0.6855736832465842,0.6855736832465842,True,0.0
dataset_style,2,FLARETs_0003,0.0,0.0,True,0.0
dataset_style,2,FLARETs_0006,0.575276866697012,0.575276866697012,True,0.0
dataset_style,2,FLARETs_0021,0.06164886363035493,0.0616488636303549,True,3.469446951953614e-17
dataset_style,2,FLARETs_0023,0.4996824485815997,0.4996824485815997,True,0.0
dataset_style,2,FLARETs_0024,0.6158160909033892,0.6158160909033892,True,0.0
dataset_style,2,FLARETs_0033,0.0,0.0,True,0.0
dataset_style,2,FLARETs_0034,0.06661106739480585,0.0666110673948058,True,5.551115123125783e-17
dataset_style,2,FLARETs_0035,1.0,1.0,True,0.0
dataset_style,2,FLARETs_0036,0.6696460005818794,0.6696460005818794,True,0.0
dataset_style,2,FLARETs_0039,0.27341242793219495,0.2734124279321949,True,5.551115123125783e-17
dataset_style,2,FLARETs_0044,0.6923249627100274,0.6923249627100274,True,0.0
dataset_style,2,FLARETs_0050,0.7375097341566099,0.7375097341566099,True,0.0
dataset_style,2,LiTs-014,0.0,0.0,False,0.0
dataset_style,2,LiTs-015,0.0,0.0,False,0.0
dataset_style,2,LiTs-021,0.0,0.0,False,0.0
dataset_style,2,LiTs-022,0.0,0.0,False,0.0
dataset_style,2,LiTs-024,0.0,0.0,False,0.0
dataset_style,2,LiTs-041,0.0,0.0,False,0.0
dataset_style,2,LiTs-044,0.0,0.0,False,0.0
dataset_style,2,LiTs-045,0.0,0.0,False,0.0
dataset_style,2,LiTs-046,0.0,0.0,False,0.0
dataset_style,2,LiTs-047,0.0,0.0,False,0.0
dataset_style,2,LiTs-059,0.0,0.0,False,0.0
dataset_style,2,LiTs-066,0.0,0.0,False,0.0
dataset_style,2,LiTs-067,0.0,0.0,False,0.0
dataset_style,2,LiTs-076,0.0,0.0,False,0.0
dataset_style,2,LiTs-082,0.0,0.0,False,0.0
dataset_style,2,LiTs-083,0.0,0.0,False,0.0
dataset_style,2,LiTs-086,0.0,0.0,False,0.0
dataset_style,2,LiTs-087,0.0,0.0,False,0.0
dataset_style,2,LiTs-089,0.0,0.0,False,0.0
dataset_style,2,LiTs-102,0.0,0.0,False,0.0
dataset_style,2,LiTs-104,0.0,0.0,False,0.0
dataset_style,2,LiTs-105,0.0,0.0,False,0.0
dataset_style,2,LiTs-111,0.0,0.0,False,0.0
dataset_style,2,LiTs-128,0.0,0.0,False,0.0
dataset_style,2,LiTs-130,0.0,0.0,False,0.0
dataset_style,2,pancreas_001,0.0,0.0,False,0.0
dataset_style,2,pancreas_012,0.0,0.0,False,0.0
dataset_style,2,pancreas_042,0.0,0.0,False,0.0
dataset_style,2,pancreas_058,0.0,0.0,False,0.0
dataset_style,2,pancreas_077,0.0,0.0,False,0.0
dataset_style,2,pancreas_080,0.0,0.0,False,0.0
dataset_style,2,pancreas_081,0.0,0.0,False,0.0
dataset_style,2,pancreas_084,0.0,0.0,False,0.0
dataset_style,2,pancreas_086,0.0,0.0,False,0.0
dataset_style,2,pancreas_089,0.0,0.0,False,0.0
dataset_style,2,pancreas_091,0.0,0.0,False,0.0
dataset_style,2,pancreas_092,0.0,0.0,False,0.0
dataset_style,2,pancreas_094,0.0,0.0,False,0.0
dataset_style,2,pancreas_104,0.0,0.0,False,0.0
dataset_style,2,pancreas_110,0.0,0.0,False,0.0
dataset_style,2,pancreas_113,0.0,0.0,False,0.0
dataset_style,2,pancreas_114,0.0,0.0,False,0.0
dataset_style,2,pancreas_117,0.0,0.0,False,0.0
dataset_style,2,pancreas_119,0.0,0.0,False,0.0
dataset_style,2,pancreas_120,0.0,0.0,False,0.0
dataset_style,2,pancreas_124,0.0,0.0,False,0.0
dataset_style,2,pancreas_130,0.0,0.0,False,0.0
dataset_style,2,pancreas_131,0.0,0.0,False,0.0
dataset_style,2,pancreas_159,0.0,0.0,False,0.0
dataset_style,2,pancreas_169,0.0,0.0,False,0.0
dataset_style,2,pancreas_186,0.0,0.0,False,0.0
dataset_style,2,pancreas_193,0.0,0.0,False,0.0
dataset_style,2,pancreas_199,0.0,0.0,False,0.0
dataset_style,2,pancreas_204,0.0,0.0,False,0.0
dataset_style,2,pancreas_207,0.0,0.0,False,0.0
dataset_style,2,pancreas_213,0.0,0.0,False,0.0
dataset_style,2,pancreas_214,0.0,0.0,False,0.0
dataset_style,2,pancreas_229,0.0,0.0,False,0.0
dataset_style,2,pancreas_244,0.0,0.0,False,0.0
dataset_style,2,pancreas_246,0.0,0.0,False,0.0
dataset_style,2,pancreas_255,0.0,0.0,False,0.0
dataset_style,2,pancreas_258,0.0,0.0,False,0.0
dataset_style,2,pancreas_266,0.0,0.0,False,0.0
dataset_style,2,pancreas_269,0.0,0.0,False,0.0
dataset_style,2,pancreas_280,0.0,0.0,False,0.0
dataset_style,2,pancreas_283,0.0,0.0,False,0.0
dataset_style,2,pancreas_289,0.0,0.0,False,0.0
dataset_style,2,pancreas_294,0.0,0.0,False,0.0
dataset_style,2,pancreas_297,0.0,0.0,False,0.0
dataset_style,2,pancreas_300,0.0,0.0,False,0.0
dataset_style,2,pancreas_303,0.0,0.0,False,0.0
dataset_style,2,pancreas_304,0.0,0.0,False,0.0
dataset_style,2,pancreas_315,0.0,0.0,False,0.0
dataset_style,2,pancreas_328,0.0,0.0,False,0.0
dataset_style,2,pancreas_329,0.0,0.0,False,0.0
dataset_style,2,pancreas_334,0.0,0.0,False,0.0
dataset_style,2,pancreas_345,0.0,0.0,False,0.0
dataset_style,2,pancreas_364,0.0,0.0,False,0.0
dataset_style,2,pancreas_366,0.0,0.0,False,0.0
dataset_style,2,pancreas_372,0.0,0.0,False,0.0
dataset_style,2,pancreas_377,0.0,0.0,False,0.0
dataset_style,2,pancreas_386,0.0,0.0,False,0.0
dataset_style,2,pancreas_387,0.0,0.0,False,0.0
dataset_style,2,pancreas_391,0.0,0.0,False,0.0
dataset_style,2,pancreas_409,0.0,0.0,False,0.0
dataset_style,3,FLARE22_Tr_0006,0.07839826897867534,0.0783982689786753,True,4.163336342344337e-17
dataset_style,3,FLARE22_Tr_0010,0.2863459897524692,0.2863459897524692,True,0.0
dataset_style,3,FLARE22_Tr_0011,0.0,0.0,True,0.0
dataset_style,3,FLARE22_Tr_0014,0.07336392209936007,0.07336392209936,True,6.938893903907228e-17
dataset_style,3,FLARE22_Tr_0018,0.23177307466786257,0.2317730746678626,True,2.7755575615628914e-17
dataset_style,3,FLARE22_Tr_0021,0.0,0.0,True,0.0
dataset_style,3,FLARE22_Tr_0025,0.3120490772217807,0.3120490772217807,True,0.0
dataset_style,3,FLARE22_Tr_0028,0.41115323210409144,0.4111532321040914,True,5.551115123125783e-17
dataset_style,3,FLARE22_Tr_0031,0.37859880603906126,0.3785988060390612,True,5.551115123125783e-17
dataset_style,3,FLARE22_Tr_0036,0.14285714285714285,0.1428571428571428,True,5.551115123125783e-17
dataset_style,3,FLARE22_Tr_0038,0.2866919347890072,0.2866919347890072,True,0.0
dataset_style,3,FLARE22_Tr_0043,0.0,0.0,True,0.0
dataset_style,3,FLARE22_Tr_0045,0.37521868940541137,0.3752186894054113,True,5.551115123125783e-17
dataset_style,3,FLARE22_Tr_0050,0.3660246186928026,0.3660246186928026,True,0.0
dataset_style,3,FLARETs_0003,0.0,0.0,True,0.0
dataset_style,3,FLARETs_0006,0.5991460842621132,0.5991460842621132,True,0.0
dataset_style,3,FLARETs_0021,0.3094454128949909,0.3094454128949909,True,0.0
dataset_style,3,FLARETs_0023,0.712936470508769,0.712936470508769,True,0.0
dataset_style,3,FLARETs_0024,0.7508931700414944,0.7508931700414944,True,0.0
dataset_style,3,FLARETs_0033,0.0,0.0,True,0.0
dataset_style,3,FLARETs_0034,0.12989283987529457,0.1298928398752945,True,5.551115123125783e-17
dataset_style,3,FLARETs_0035,0.5232512984721256,0.5232512984721256,True,0.0
dataset_style,3,FLARETs_0036,0.5814149852926773,0.5814149852926773,True,0.0
dataset_style,3,FLARETs_0039,0.17405014866116933,0.1740501486611693,True,2.7755575615628914e-17
dataset_style,3,FLARETs_0044,0.5841877397823976,0.5841877397823976,True,0.0
dataset_style,3,FLARETs_0050,0.2808936467062342,0.2808936467062342,True,0.0
dataset_style,3,LiTs-014,0.0,0.0,True,0.0
dataset_style,3,LiTs-015,0.0,0.0,True,0.0
dataset_style,3,LiTs-021,1.0,1.0,True,0.0
dataset_style,3,LiTs-022,1.0,1.0,True,0.0
dataset_style,3,LiTs-024,0.009088684028421674,0.0090886840284216,True,7.45931094670027e-17
dataset_style,3,LiTs-041,1.0,1.0,True,0.0
dataset_style,3,LiTs-044,0.6489315753318466,0.6489315753318466,True,0.0
dataset_style,3,LiTs-045,0.2329726085570736,0.2329726085570736,True,0.0
dataset_style,3,LiTs-046,0.0,0.0,True,0.0
dataset_style,3,LiTs-047,1.0,1.0,True,0.0
dataset_style,3,LiTs-059,1.0,1.0,True,0.0
dataset_style,3,LiTs-066,1.0,1.0,True,0.0
dataset_style,3,LiTs-067,0.013541194909935826,0.0135411949099358,True,2.6020852139652106e-17
dataset_style,3,LiTs-076,0.5933607200949346,0.5933607200949346,True,0.0
dataset_style,3,LiTs-082,0.2200917662980802,0.2200917662980802,True,0.0
dataset_style,3,LiTs-083,0.14285714285714285,0.1428571428571428,True,5.551115123125783e-17
dataset_style,3,LiTs-086,0.314880130667631,0.314880130667631,True,0.0
dataset_style,3,LiTs-087,0.0,0.0,True,0.0
dataset_style,3,LiTs-089,0.0,0.0,True,0.0
dataset_style,3,LiTs-102,0.5473983622993501,0.5473983622993501,True,0.0
dataset_style,3,LiTs-104,1.0,1.0,True,0.0
dataset_style,3,LiTs-105,1.0,1.0,True,0.0
dataset_style,3,LiTs-111,0.3545976515263016,0.3545976515263015,True,1.1102230246251565e-16
dataset_style,3,LiTs-128,0.5803013296579812,0.5803013296579812,True,0.0
dataset_style,3,LiTs-130,1.0,1.0,True,0.0
dataset_style,3,pancreas_001,1.0,1.0,True,0.0
dataset_style,3,pancreas_012,0.21306158485699,0.21306158485699,True,0.0
dataset_style,3,pancreas_042,0.0,0.0,True,0.0
dataset_style,3,pancreas_058,0.0,0.0,True,0.0
dataset_style,3,pancreas_077,0.0,0.0,True,0.0
dataset_style,3,pancreas_080,0.5668339904824009,0.5668339904824009,True,0.0
dataset_style,3,pancreas_081,0.3425479501917774,0.3425479501917774,True,0.0
dataset_style,3,pancreas_084,1.0,1.0,True,0.0
dataset_style,3,pancreas_086,0.8515543142729491,0.8515543142729491,True,0.0
dataset_style,3,pancreas_089,0.7221746306981014,0.7221746306981013,True,1.1102230246251565e-16
dataset_style,3,pancreas_091,1.0,1.0,True,0.0
dataset_style,3,pancreas_092,0.21819512777735,0.21819512777735,True,0.0
dataset_style,3,pancreas_094,1.0,1.0,True,0.0
dataset_style,3,pancreas_104,0.14285714285714285,0.1428571428571428,True,5.551115123125783e-17
dataset_style,3,pancreas_110,1.0,1.0,True,0.0
dataset_style,3,pancreas_113,0.9371166382005486,0.9371166382005486,True,0.0
dataset_style,3,pancreas_114,0.0,0.0,True,0.0
dataset_style,3,pancreas_117,0.4309322110679313,0.4309322110679313,True,0.0
dataset_style,3,pancreas_119,0.94546789582947,0.94546789582947,True,0.0
dataset_style,3,pancreas_120,0.0,0.0,True,0.0
dataset_style,3,pancreas_124,0.9363792118010483,0.9363792118010484,True,1.1102230246251565e-16
dataset_style,3,pancreas_130,0.31708532520472715,0.3170853252047271,True,5.551115123125783e-17
dataset_style,3,pancreas_131,0.31708532520472715,0.3170853252047271,True,5.551115123125783e-17
dataset_style,3,pancreas_159,0.15090863280404943,0.1509086328040494,True,2.7755575615628914e-17
dataset_style,3,pancreas_169,0.0,0.0,True,0.0
dataset_style,3,pancreas_186,0.31708532520472715,0.3170853252047271,True,5.551115123125783e-17
dataset_style,3,pancreas_193,0.637161318481177,0.637161318481177,True,0.0
dataset_style,3,pancreas_199,0.0,0.0,True,0.0
dataset_style,3,pancreas_204,0.0,0.0,True,0.0
dataset_style,3,pancreas_207,0.0,0.0,True,0.0
dataset_style,3,pancreas_213,0.0,0.0,True,0.0
dataset_style,3,pancreas_214,0.0,0.0,True,0.0
dataset_style,3,pancreas_229,0.0,0.0,True,0.0
dataset_style,3,pancreas_244,1.0,1.0,True,0.0
dataset_style,3,pancreas_246,1.0,1.0,True,0.0
dataset_style,3,pancreas_255,0.41939799988819826,0.4193979998881982,True,5.551115123125783e-17
dataset_style,3,pancreas_258,1.0,1.0,True,0.0
dataset_style,3,pancreas_266,0.6261043923059076,0.6261043923059076,True,0.0
dataset_style,3,pancreas_269,0.24789885215535917,0.2478988521553591,True,8.326672684688674e-17
dataset_style,3,pancreas_280,1.0,1.0,True,0.0
dataset_style,3,pancreas_283,1.0,1.0,True,0.0
dataset_style,3,pancreas_289,0.0,0.0,True,0.0
dataset_style,3,pancreas_294,0.5637884576902256,0.5637884576902256,True,0.0
dataset_style,3,pancreas_297,0.0,0.0,True,0.0
dataset_style,3,pancreas_300,0.0,0.0,True,0.0
dataset_style,3,pancreas_303,0.0,0.0,True,0.0
dataset_style,3,pancreas_304,0.01048056029990858,0.0104805602999085,True,7.979727989493313e-17
dataset_style,3,pancreas_315,0.09031040361479109,0.090310403614791,True,9.71445146547012e-17
dataset_style,3,pancreas_328,0.0,0.0,True,0.0
dataset_style,3,pancreas_329,0.5672274908036508,0.5672274908036508,True,0.0
dataset_style,3,pancreas_334,0.0,0.0,True,0.0
dataset_style,3,pancreas_345,0.3354257508767642,0.3354257508767642,True,0.0
dataset_style,3,pancreas_364,0.31708532520472715,0.3170853252047271,True,5.551115123125783e-17
dataset_style,3,pancreas_366,0.0,0.0,True,0.0
dataset_style,3,pancreas_372,1.0,1.0,True,0.0
dataset_style,3,pancreas_377,0.685035554235118,0.685035554235118,True,0.0
dataset_style,3,pancreas_386,0.0,0.0,True,0.0
dataset_style,3,pancreas_387,0.14285714285714285,0.1428571428571428,True,5.551115123125783e-17
dataset_style,3,pancreas_391,1.0,1.0,True,0.0
dataset_style,3,pancreas_409,0.0,0.0,True,0.0
random,0,FLARE22_Tr_0006,0.44326416469634355,0.4432641646963435,True,5.551115123125783e-17
random,0,FLARE22_Tr_0010,0.25208419732261245,0.2520841973226125,True,5.551115123125783e-17
random,0,FLARE22_Tr_0011,0.2883820513943218,0.2883820513943218,True,0.0
random,0,FLARE22_Tr_0014,0.09695184207200973,0.0969518420720097,True,2.7755575615628914e-17
random,0,FLARE22_Tr_0018,0.2735872697693364,0.2735872697693364,True,0.0
random,0,FLARE22_Tr_0021,0.13979375764430893,0.1397937576443089,True,2.7755575615628914e-17
random,0,FLARE22_Tr_0025,0.3187939258847263,0.3187939258847263,True,0.0
random,0,FLARE22_Tr_0028,0.3631075467533753,0.3631075467533753,True,0.0
random,0,FLARE22_Tr_0031,0.0,0.0,True,0.0
random,0,FLARE22_Tr_0036,0.576023152374742,0.576023152374742,True,0.0
random,0,FLARE22_Tr_0038,0.49593892046994653,0.4959389204699465,True,5.551115123125783e-17
random,0,FLARE22_Tr_0043,0.09424074641506182,0.0942407464150618,True,1.3877787807814457e-17
random,0,FLARE22_Tr_0045,0.572894340643402,0.572894340643402,True,0.0
random,0,FLARE22_Tr_0050,0.3648149715813449,0.3648149715813449,True,0.0
random,0,FLARETs_0003,0.06362078819895171,0.0636207881989517,True,1.3877787807814457e-17
random,0,FLARETs_0006,0.15411418823937095,0.1541141882393709,True,5.551115123125783e-17
random,0,FLARETs_0021,0.3468758403296002,0.3468758403296002,True,0.0
random,0,FLARETs_0023,0.6467719514807803,0.6467719514807803,True,0.0
random,0,FLARETs_0024,0.5084351701712879,0.5084351701712879,True,0.0
random,0,FLARETs_0033,0.27584715417186634,0.2758471541718663,True,5.551115123125783e-17
random,0,FLARETs_0034,0.13213739640455793,0.1321373964045579,True,2.7755575615628914e-17
random,0,FLARETs_0035,0.5174612499126158,0.5174612499126158,True,0.0
random,0,FLARETs_0036,0.48330759559720143,0.4833075955972014,True,5.551115123125783e-17
random,0,FLARETs_0039,0.4276241916114525,0.4276241916114525,True,0.0
random,0,FLARETs_0044,0.368592662609612,0.368592662609612,True,0.0
random,0,FLARETs_0050,0.690579767017011,0.690579767017011,True,0.0
random,0,LiTs-014,0.0,0.0,True,0.0
random,0,LiTs-015,0.0,0.0,True,0.0
random,0,LiTs-021,1.0,1.0,True,0.0
random,0,LiTs-022,1.0,1.0,True,0.0
random,0,LiTs-024,0.009088684028421674,0.0090886840284216,True,7.45931094670027e-17
random,0,LiTs-041,1.0,1.0,True,0.0
random,0,LiTs-044,0.6489315753318466,0.6489315753318466,True,0.0
random,0,LiTs-045,0.2329726085570736,0.2329726085570736,True,0.0
random,0,LiTs-046,0.0,0.0,True,0.0
random,0,LiTs-047,1.0,1.0,True,0.0
random,0,LiTs-059,1.0,1.0,True,0.0
random,0,LiTs-066,1.0,1.0,True,0.0
random,0,LiTs-067,0.013541194909935826,0.0135411949099358,True,2.6020852139652106e-17
random,0,LiTs-076,0.5933607200949346,0.5933607200949346,True,0.0
random,0,LiTs-082,0.2200917662980802,0.2200917662980802,True,0.0
random,0,LiTs-083,0.14285714285714285,0.1428571428571428,True,5.551115123125783e-17
random,0,LiTs-086,0.314880130667631,0.314880130667631,True,0.0
random,0,LiTs-087,0.0,0.0,True,0.0
random,0,LiTs-089,0.0,0.0,True,0.0
random,0,LiTs-102,0.5473983622993501,0.5473983622993501,True,0.0
random,0,LiTs-104,1.0,1.0,True,0.0
random,0,LiTs-105,1.0,1.0,True,0.0
random,0,LiTs-111,0.3545976515263016,0.3545976515263015,True,1.1102230246251565e-16
random,0,LiTs-128,0.5803013296579812,0.5803013296579812,True,0.0
random,0,LiTs-130,1.0,1.0,True,0.0
random,0,pancreas_001,1.0,1.0,True,0.0
random,0,pancreas_012,0.21306158485699,0.21306158485699,True,0.0
random,0,pancreas_042,0.0,0.0,True,0.0
random,0,pancreas_058,0.0,0.0,True,0.0
random,0,pancreas_077,0.0,0.0,True,0.0
random,0,pancreas_080,0.5668339904824009,0.5668339904824009,True,0.0
random,0,pancreas_081,0.3425479501917774,0.3425479501917774,True,0.0
random,0,pancreas_084,1.0,1.0,True,0.0
random,0,pancreas_086,0.8515543142729491,0.8515543142729491,True,0.0
random,0,pancreas_089,0.7221746306981014,0.7221746306981013,True,1.1102230246251565e-16
random,0,pancreas_091,1.0,1.0,True,0.0
random,0,pancreas_092,0.21819512777735,0.21819512777735,True,0.0
random,0,pancreas_094,1.0,1.0,True,0.0
random,0,pancreas_104,0.14285714285714285,0.1428571428571428,True,5.551115123125783e-17
random,0,pancreas_110,1.0,1.0,True,0.0
random,0,pancreas_113,0.9371166382005486,0.9371166382005486,True,0.0
random,0,pancreas_114,0.0,0.0,True,0.0
random,0,pancreas_117,0.4309322110679313,0.4309322110679313,True,0.0
random,0,pancreas_119,0.94546789582947,0.94546789582947,True,0.0
random,0,pancreas_120,0.0,0.0,True,0.0
random,0,pancreas_124,0.9363792118010483,0.9363792118010484,True,1.1102230246251565e-16
random,0,pancreas_130,0.31708532520472715,0.3170853252047271,True,5.551115123125783e-17
random,0,pancreas_131,0.31708532520472715,0.3170853252047271,True,5.551115123125783e-17
random,0,pancreas_159,0.15090863280404943,0.1509086328040494,True,2.7755575615628914e-17
random,0,pancreas_169,0.0,0.0,True,0.0
random,0,pancreas_186,0.31708532520472715,0.3170853252047271,True,5.551115123125783e-17
random,0,pancreas_193,0.637161318481177,0.637161318481177,True,0.0
random,0,pancreas_199,0.0,0.0,True,0.0
random,0,pancreas_204,0.0,0.0,True,0.0
random,0,pancreas_207,0.0,0.0,True,0.0
random,0,pancreas_213,0.0,0.0,True,0.0
random,0,pancreas_214,0.0,0.0,True,0.0
random,0,pancreas_229,0.0,0.0,True,0.0
random,0,pancreas_244,1.0,1.0,True,0.0
random,0,pancreas_246,1.0,1.0,True,0.0
random,0,pancreas_255,0.41939799988819826,0.4193979998881982,True,5.551115123125783e-17
random,0,pancreas_258,1.0,1.0,True,0.0
random,0,pancreas_266,0.6261043923059076,0.6261043923059076,True,0.0
random,0,pancreas_269,0.24789885215535917,0.2478988521553591,True,8.326672684688674e-17
random,0,pancreas_280,1.0,1.0,True,0.0
random,0,pancreas_283,1.0,1.0,True,0.0
random,0,pancreas_289,0.0,0.0,True,0.0
random,0,pancreas_294,0.5637884576902256,0.5637884576902256,True,0.0
random,0,pancreas_297,0.0,0.0,True,0.0
random,0,pancreas_300,0.0,0.0,True,0.0
random,0,pancreas_303,0.0,0.0,True,0.0
random,0,pancreas_304,0.01048056029990858,0.0104805602999085,True,7.979727989493313e-17
random,0,pancreas_315,0.09031040361479109,0.090310403614791,True,9.71445146547012e-17
random,0,pancreas_328,0.0,0.0,True,0.0
random,0,pancreas_329,0.5672274908036508,0.5672274908036508,True,0.0
random,0,pancreas_334,0.0,0.0,True,0.0
random,0,pancreas_345,0.3354257508767642,0.3354257508767642,True,0.0
random,0,pancreas_364,0.31708532520472715,0.3170853252047271,True,5.551115123125783e-17
random,0,pancreas_366,0.0,0.0,True,0.0
random,0,pancreas_372,1.0,1.0,True,0.0
random,0,pancreas_377,0.685035554235118,0.685035554235118,True,0.0
random,0,pancreas_386,0.0,0.0,True,0.0
random,0,pancreas_387,0.14285714285714285,0.1428571428571428,True,5.551115123125783e-17
random,0,pancreas_391,1.0,1.0,True,0.0
random,0,pancreas_409,0.0,0.0,True,0.0
random,1,FLARE22_Tr_0006,0.24071231447420302,0.240712314474203,True,2.7755575615628914e-17
random,1,FLARE22_Tr_0010,0.10470711036051898,0.1047071103605189,True,8.326672684688674e-17
random,1,FLARE22_Tr_0011,0.4409203293308675,0.4409203293308675,True,0.0
random,1,FLARE22_Tr_0014,0.3660246186928026,0.3660246186928026,True,0.0
random,1,FLARE22_Tr_0018,0.5314700499698524,0.5314700499698524,True,0.0
random,1,FLARE22_Tr_0021,0.25891979123845676,0.2589197912384567,True,5.551115123125783e-17
random,1,FLARE22_Tr_0025,0.20829366581033182,0.2082936658103318,True,2.7755575615628914e-17
random,1,FLARE22_Tr_0028,0.2551731929004313,0.2551731929004313,True,0.0
