Epoch,TrLoss,VaLoss,TrDice,VaDice,TrIoU,VaIoU,PctData
23,0.06883999483810889,0.0772128749328355,0.9367063746259019,0.9264840061465899,0.881443581065616,0.8634305000305176,40.44
24,0.06667032762355096,0.08492695462579529,0.937370581401361,0.9187914753953615,0.8830060652784399,0.8504088421662649,40.44
25,0.06434969588912823,0.07848467988272508,0.9437676635948388,0.9218204269806544,0.8940428761211602,0.8554306576649348,40.44
26,0.06417154482993725,0.08212092441196243,0.9389614527289932,0.9199433277050654,0.8857461294612369,0.8522297888994217,40.44
27,0.06702631711959839,0.08215200155973434,0.9369310446687646,0.9198864450057348,0.8822246258323257,0.8522386103868484,40.44
28,0.06684618835916391,0.08529488525042932,0.9401171972622743,0.9173418233791987,0.8877368907670717,0.8477473308642706,40.44
29,0.06421781486172355,0.07811551121994853,0.9397914356060242,0.9215636824568113,0.8869164204329587,0.8550343240300814,48.46
30,0.06489818367395508,0.07942850313459833,0.9400637203388,0.9246159816781679,0.887680532557241,0.8606016909082731,48.46
31,0.06276391333576,0.08629361959174275,0.943499005912395,0.9166587392489115,0.8935473762201459,0.8465517808993658,48.46
32,0.06265021676427862,0.08218370735024412,0.9438547485330132,0.9212192744016647,0.89411232645592,0.8543388371666273,48.46
33,0.06695410743188322,0.0860158777795732,0.9384352578206009,0.9186891367038091,0.884754972511463,0.8504264305035273,48.46
34,0.06376227813170236,0.07921850106989343,0.9441453475578159,0.9231902385751406,0.894819894842073,0.8579667607943217,55.50000000000001
35,0.06312288265383127,0.0803193907874326,0.9436777917777791,0.9249648277958235,0.8938042579912672,0.8613890757163366,55.50000000000001
36,0.060781605213004,0.08581587548057239,0.943544947049197,0.916319044927756,0.8934730454987171,0.8461705297231674,55.50000000000001
37,0.06237573614891838,0.0750679016734163,0.9434815808838489,0.924493263165156,0.8936212109584435,0.8602676764130592,55.50000000000001
38,0.06088542074476387,0.08177476810912292,0.9444877137156094,0.9199299961328506,0.8952599050951939,0.8524266307552656,55.50000000000001
39,0.061070299031687716,0.07921308123817046,0.9446698193456612,0.9232778251171112,0.895597902583141,0.857870285709699,55.50000000000001
40,0.06113848773141702,0.08292905706912279,0.943895127843408,0.9212726329763731,0.8943204967414632,0.8544802938898405,55.50000000000001
41,0.061771352501476515,0.08252703274289767,0.9446638723214468,0.9220964958270391,0.8956209012106353,0.8562067920962969,55.50000000000001
42,0.059518114718444204,0.07775106327608228,0.9468482808739531,0.9240666578213373,0.8995467517890182,0.8593231737613678,55.50000000000001
43,0.05922305858448932,0.08151151301960151,0.9458707759254857,0.9195390020807584,0.8978420088165685,0.8513619105021158,62.01
44,0.05798129420400711,0.08206197246909142,0.9468996326128641,0.9214982216556867,0.8996022641658783,0.8547224625945091,62.01
45,0.0547196190934955,0.08064062427729368,0.9511228757992125,0.9192545935511589,0.9071733580346693,0.8509719744324684,62.01
46,0.05575966431448857,0.0854420888548096,0.9466047349729036,0.909876378873984,0.8992228471396262,0.8352420727411906,62.01
47,0.055889340101234745,0.07827301307891806,0.94741927897721,0.9241319050391515,0.9005848352323499,0.8593996738394102,62.01
48,0.059512957215309144,0.07901200295115511,0.9461809830665588,0.9262448574105898,0.8982950944900513,0.8630579287807146,68.34
49,0.0556884608566761,0.08452143877123793,0.9496919860839844,0.9147148455182711,0.9045694413185119,0.8435079331199328,68.34
50,0.055826318770647046,0.08419675861174862,0.9492044844627381,0.9209930722912153,0.9037565670013428,0.853999100625515,68.34
51,0.05718014554679394,0.07917366813247402,0.9504960551261902,0.9234910408655802,0.9060260334014892,0.8587237099806467,68.34
52,0.05429604497551918,0.07852999307215214,0.9512981057167054,0.9232945044835409,0.9074653997421265,0.8583054393529892,68.34
53,0.054435773120418085,0.08358983788639307,0.9495374086129404,0.9184193735321363,0.9043203992565183,0.8496793136000633,74.5
54,0.055239957736900255,0.07847060449421406,0.9488734972738001,0.9233917643626531,0.9030615456782989,0.8581300228834152,74.5
55,0.0528405922580592,0.07720876019448042,0.951860059786887,0.9262377123037974,0.9085148916627369,0.862977092464765,74.5
56,0.055741310350760055,0.08175274543464184,0.9494026916740584,0.9223610510428747,0.9041549867957178,0.8564285586277643,74.5
57,0.051212098870943065,0.08293542312458158,0.9525223148130152,0.9146365324656168,0.9097476423221783,0.8432102203369141,74.5
58,0.052572814684763956,0.08192805588866274,0.9520100806210492,0.9194130847851435,0.9087589097184103,0.8513913601636887,80.6
59,0.052443882072898185,0.08242655638605356,0.9509317613131291,0.9240831832091013,0.9069005017345017,0.8592702647050222,80.6
60,0.05247167826353295,0.07463568976769845,0.9513942236835892,0.9290948957204819,0.9076955008345682,0.8680099646250407,80.6
61,0.051398326932276424,0.07908659319703777,0.9524915286818066,0.9178690512975057,0.9097228932219583,0.8489359865585963,80.6
62,0.051043656805681216,0.08374826253081362,0.9533799568543563,0.9200053662061691,0.9112706140086457,0.8521872460842133,80.6
63,0.0507708611721928,0.07885234399388234,0.9527475922494322,0.9236819222569466,0.9101511312497629,0.8585175350308418,80.6
64,0.05004652084883403,0.08369672112166882,0.9543846297908474,0.9178245191772779,0.9130380842331294,0.8489282329877218,80.6
65,0.05124637624248862,0.079306879080832,0.9533936284683846,0.9227745657165846,0.9112903725456547,0.8572114010651907,80.6
66,0.050684116722184154,0.08521698927506804,0.9526925986667849,0.914572075009346,0.9100167890014889,0.8431358436743418,86.6
67,0.04996244412548137,0.08737685143326719,0.954226922688994,0.9154503842194875,0.9128284668022731,0.844921238720417,86.6
68,0.04809508193870011,0.07520461051414411,0.9566135893827714,0.9255984698732694,0.9170828885252371,0.8620952889323235,86.6
69,0.048236027488824704,0.08521448774263263,0.9550284162257452,0.9161822125315666,0.9142250216232156,0.8458880061904589,86.6
70,0.04751577651210176,0.07835259102284908,0.9559382687574662,0.9238290016849836,0.9158911318898951,0.8591309214631716,86.6
71,0.04695414355134263,0.0791483346062402,0.9572393845109378,0.9255353411038717,0.9182844074333415,0.8623742262522379,92.57
72,0.047987948467626294,0.07918674824759364,0.9561248880975387,0.920468678077062,0.9161905130919288,0.8532302205761274,92.57
73,0.047386978511862896,0.08209434306869905,0.9568494554828195,0.9235603635509809,0.9176018522066228,0.8584006031354269,92.57
74,0.046851499805993894,0.07731177844107151,0.9565772372133592,0.9226943204800288,0.9170543284977184,0.8572471017638842,92.57
75,0.044671910847811136,0.08095366430158417,0.9585646608296563,0.9178465058406194,0.9206627162063823,0.8487563381592432,92.57
76,0.04514024643641379,0.07501581187049548,0.9577910049094094,0.9280141989390055,0.9193344867891735,0.8662187258402506,98.44
77,0.04544103621608681,0.08360280344883601,0.957945622338189,0.9156841312845548,0.9196277568737666,0.8448103964328766,98.44
78,0.046335445737673175,0.08050855124990146,0.9574063811037276,0.9195604175329208,0.9186360402239694,0.8516661748290062,98.44
79,0.0455889378570848,0.07741523146008451,0.957626419266065,0.9227161556482315,0.91899527211984,0.8570470934112867,98.44
80,0.0447297952344848,0.08360196587940057,0.9584018899334802,0.9177245448033015,0.920434660381741,0.8488283728559812,98.44
81,0.04495076008670317,0.07924150815233588,0.9590825093248503,0.927636077006658,0.9217029761095517,0.8655535330375036,100.0
82,0.04532305828086991,0.08119084887827437,0.9581323432140663,0.9256882990399996,0.9199582113594306,0.8623924454053243,100.0
83,0.044673973175345875,0.08444425525764625,0.958064865219137,0.9190010701616605,0.9197609157510143,0.8506866147120794,100.0
84,0.04250207440571381,0.08471133994559447,0.9600403478236798,0.9172418142358462,0.9234297396055337,0.8475448762377104,100.0
85,0.04264676367324558,0.08158361352980137,0.9597042909736841,0.9192104463775953,0.9228469172462088,0.8513374974330267,100.0
86,0.043215585536644105,0.07482360381012161,0.9587998002604708,0.9265805830558141,0.921200809257278,0.8635808403293291,100.0
87,0.041920700385311586,0.08266210587074359,0.9612938501144368,0.9236858586470286,0.9256794384268464,0.8586913570761681,100.0
88,0.0423357197455044,0.07917240308597684,0.9601038297017416,0.9251767372091612,0.9236161663232605,0.8612288857499758,100.0
89,0.04187123409263749,0.08976641328384478,0.960234970668626,0.9075152277946472,0.9237716761443133,0.8313188528021177,100.0
90,0.04152768379067137,0.08740234343955915,0.9611315942201458,0.9148330489794413,0.9254134251771728,0.8435270736614863,100.0
