Epoch,TrLoss,VaLoss,TrDice,VaDice,TrIoU,VaIoU,PctData,k
22,0.2287737081448237,0.35536219361351756,0.6866954863071442,0.580520419449341,0.5453316668669382,0.41985690466514447,22.106527488588164,0.5
23,0.20137625932693481,0.32780746007111017,0.8383694688479105,0.617847831874359,0.7259986201922098,0.45856762041405935,22.106527488588164,0.5
24,0.19861386468013129,0.325418889340831,0.7113135953744253,0.6231796229031028,0.5973647385835648,0.4628289289227346,22.106527488588164,0.5
25,0.18929258082062006,0.3270647338614231,0.7731270156800747,0.6195985224188828,0.6555164903402328,0.4595050828122511,29.03929212137331,0.25
26,0.20032413210719824,0.32097128033638,0.7777164578437805,0.6205540564728946,0.6484159491956234,0.4593578858709917,29.03929212137331,0.25
27,0.22670755721628666,0.2995107709998038,0.6978267654776573,0.6582134925737614,0.5494299754500389,0.5002352933331233,29.03929212137331,0.25
28,0.2140550659969449,0.29501947733323747,0.7471408694982529,0.6539661033851344,0.6186458915472031,0.49750289866110176,29.03929212137331,0.25
29,0.18016581796109676,0.2960538667876546,0.7917679697275162,0.6518385820999378,0.6685045845806599,0.49325790201745384,29.03929212137331,0.25
30,0.2017163997516036,0.30431845148162145,0.7402909696102142,0.650578251699122,0.6073795445263386,0.4946453307823437,29.03929212137331,0.25
31,0.18398628011345863,0.3046921745124387,0.7661052122712135,0.6389052137369062,0.6330548226833344,0.47963172070136884,29.03929212137331,0.25
32,0.23942379802465438,0.26106401587404854,0.6914228951931,0.715058272204748,0.5373429787158966,0.5654214195361952,31.387898169624528,0.125
33,0.24261820673942566,0.2567290404766071,0.7032619786262512,0.718287689656746,0.5529602706432343,0.5702037593213524,31.387898169624528,0.125
34,0.22552477598190307,0.2624393886909252,0.7290437388420105,0.7129058274554043,0.5779458069801331,0.5635816238638831,31.387898169624528,0.125
35,0.20978285372257233,0.2530858171422307,0.7705344152450562,0.7362227570719835,0.6352822077274323,0.5897332520746603,31.387898169624528,0.125
36,0.2087174305319786,0.2542327207217856,0.7736095309257507,0.7327984833135838,0.6363340699672699,0.583747139791163,31.387898169624528,0.125
37,0.2170623528957367,0.23346765793678237,0.7586730742454528,0.7515252534209228,0.6191335809230805,0.6082698095862459,31.387898169624528,0.125
38,0.21602973937988282,0.24000364741901073,0.7735396671295166,0.7386311314454893,0.6363915073871612,0.5924320024688069,31.387898169624528,0.125
39,0.18284467548131944,0.2198768477977776,0.7904848384857178,0.7630466524420715,0.6608257150650024,0.6247907520794287,31.387898169624528,0.125
40,0.1973851615190506,0.24786698127665172,0.777719464302063,0.7436505079996295,0.6461402916908264,0.5986378836195644,31.387898169624528,0.125
41,0.19772786885499954,0.23926266373657598,0.7749676966667175,0.7423148307858444,0.6400136375427246,0.5977910782505826,31.387898169624528,0.125
42,0.19975339472293854,0.22934839102189716,0.7856115674972535,0.7623232428620501,0.6521338391304016,0.6226107256441582,31.387898169624528,0.125
43,0.2150189961222085,0.24984747771082855,0.7701975879344073,0.7433711261284061,0.6305702525106344,0.6006854272833685,32.72147766641118,0.0625
44,0.2131849749183113,0.23188425845852711,0.7762022140351209,0.7585488754074748,0.6402739503166892,0.6171630341105345,32.72147766641118,0.0625
45,0.21226862479339947,0.22705683284779873,0.7826015691865574,0.7624357633474397,0.6472505256533623,0.6223345202643696,32.72147766641118,0.0625
46,0.21702869164366875,0.23755048006409551,0.7678261937633637,0.7593283493344377,0.6297966597541687,0.6169978423816401,34.79440467432058,0.03125
47,0.21681391772243283,0.2267567131032304,0.7794595014664435,0.7649147147085609,0.6454837163609843,0.624514358799632,34.79440467432058,0.03125
48,0.20067404583096504,0.23818878756790626,0.7875445023659737,0.7511704556825685,0.6549345966308348,0.6068913678570491,34.79440467432058,0.03125
49,0.21765764190317832,0.22627425030237291,0.7718609906222722,0.766061593119691,0.6348805954195049,0.6261902237083854,36.88618200076499,0.015625
50,0.21749860476957608,0.2186867785526485,0.7811065683626148,0.7757096145211196,0.6473652026424669,0.6386124873306693,36.88618200076499,0.015625
51,0.20840096504312672,0.22118922422935322,0.7945545372897631,0.7761689540816517,0.6643541520589018,0.6387420889081025,36.88618200076499,0.015625
52,0.20010268004381493,0.21641458016706677,0.7972540945222933,0.7808155628239236,0.6677452093117857,0.6463941822691661,36.88618200076499,0.015625
53,0.20506153347557537,0.2171228324494711,0.792529916926606,0.7822670478646349,0.6628579815773115,0.6458064735662646,36.88618200076499,0.015625
54,0.19604621215225898,0.21065219528064494,0.8042086011742893,0.7839089232247051,0.6776569640799744,0.6491970259968828,36.88618200076499,0.015625
55,0.1903577523484622,0.22714399064822896,0.8047047351321129,0.7769382138077806,0.6794577408326815,0.6412436075326873,36.88618200076499,0.015625
56,0.19802529599568616,0.20788669622525935,0.8035966909095033,0.7883480380221111,0.6766611929625681,0.6554979413020902,36.88618200076499,0.015625
57,0.19145871709062628,0.21498938577204216,0.8095749984048817,0.781280764719335,0.6836427821688456,0.6455027242986168,36.88618200076499,0.015625
58,0.18228167346487306,0.20632580531443037,0.8150007822742201,0.7860235397408648,0.6920157332126409,0.6512902684328032,36.88618200076499,0.015625
59,0.18317589745537877,0.1929337594022111,0.8160567128494994,0.8046305252284538,0.6939164249047841,0.6777635747339668,36.88618200076499,0.015625
60,0.18788190022723317,0.2069146100704263,0.8121544620762132,0.7912208132627534,0.688185164781466,0.6588417444287277,36.88618200076499,0.015625
61,0.18371528366657153,0.2028064205333954,0.8171021464752825,0.7984081702988323,0.6971954895208959,0.6681992149934536,36.88618200076499,0.015625
62,0.17468405229179826,0.19838582733418883,0.8332707212395865,0.8016572303888274,0.7174993769763267,0.673320975608942,36.88618200076499,0.015625
63,0.17330190848286559,0.2016264358308257,0.833821540198675,0.8028064500994798,0.7186541495526709,0.6744347447302284,38.62103462255265,0.0078125
64,0.16513133103527675,0.18577760503422924,0.8348798141246889,0.8135596695469647,0.7202263986918984,0.6897916328616258,38.62103462255265,0.0078125
65,0.17125548276959396,0.1941901140096711,0.8314778106968578,0.8104422637602178,0.7150640603972644,0.6846380749853646,38.62103462255265,0.0078125
66,0.1690765120452497,0.18973977073300174,0.8339093342059996,0.8138979404437833,0.7193046313960377,0.6895717109848813,38.62103462255265,0.0078125
67,0.172183098498641,0.1882003022403252,0.8332176339335557,0.8152163137749928,0.7188881403062402,0.6910871921516046,38.62103462255265,0.0078125
68,0.17124023246155542,0.20281071606569173,0.8325448056513612,0.803036505856165,0.7156181945042177,0.6751110335675682,40.0481308640334,0.00390625
69,0.1776933681050485,0.19134263040089025,0.8306548419323835,0.8127479982085344,0.7137623114342039,0.6875728237919692,40.0481308640334,0.00390625
70,0.15890224227173763,0.18621821120017912,0.8470682176676664,0.8131341323619936,0.7377002486451105,0.6878861203426268,40.0481308640334,0.00390625
71,0.15814854228950065,0.18629203091670826,0.845387072018955,0.8152385492150377,0.7352402566567712,0.6919568569921866,41.52885243420532,0.001953125
72,0.16346418452651604,0.19034615985867454,0.8409040699834409,0.8120995730888553,0.7287246818127839,0.6863377977435182,41.52885243420532,0.001953125
73,0.15929841663202512,0.18618002851925244,0.8409162941186324,0.8223369368692723,0.72916806715986,0.7017852256937724,41.52885243420532,0.001953125
74,0.15265330749874315,0.19513071473778748,0.8511901292949915,0.8119928516992708,0.7442666708181301,0.6862665723736693,43.07261818124295,0.0009765625
75,0.14839090360328555,0.18334073473404094,0.8587202945103248,0.8214043313410224,0.7557063481460015,0.7005036284283894,43.07261818124295,0.0009765625
76,0.154181235935539,0.18467744648820017,0.851508521164457,0.8207795154757616,0.7443923763930798,0.6992427128844145,43.07261818124295,0.0009765625
77,0.15685999998822808,0.18635454773902893,0.851524880155921,0.816429886876083,0.7442107703536749,0.6929309549855023,43.07261818124295,0.0009765625
78,0.15599702189986905,0.18818938196068857,0.852124002451698,0.812151534528267,0.7449079714715481,0.6883682077977715,43.07261818124295,0.0009765625
79,0.15154125645756722,0.18591954568173827,0.8543432545661926,0.8224548813773365,0.7486223101615905,0.7015083134174347,44.77251659908193,0.00048828125
80,0.15416011326014994,0.18734681951563534,0.8571546000242233,0.8161814467209142,0.7519520878791809,0.6931866538233873,44.77251659908193,0.00048828125
81,0.13940959192812444,0.18555283519189533,0.8618170243501663,0.8232407606229549,0.7594177067279816,0.7031545671747952,44.77251659908193,0.00048828125
82,0.14898321412217158,0.18105754374367436,0.8611541682711015,0.820456524447697,0.75850399182393,0.6988195660637646,46.45726567223386,0.000244140625
83,0.1499422028517494,0.17423829300011076,0.8569737202846087,0.8250711000547176,0.7526958644963228,0.7049894885319036,46.45726567223386,0.000244140625
84,0.147978705748056,0.18462220742935087,0.8591319207961743,0.8189576704327654,0.7555453186998,0.696900222359634,46.45726567223386,0.000244140625
85,0.14059429981101018,0.18396397343859439,0.8642749224717801,0.8210950864524376,0.7629355421433082,0.69984919087189,46.45726567223386,0.000244140625
86,0.1429332823206026,0.18690570834569814,0.8616210921452596,0.8179693396498517,0.7587129147006915,0.6960721608342194,46.45726567223386,0.000244140625
87,0.14441844196645198,0.16869099429104387,0.861850764464449,0.8317038925682626,0.759603069336326,0.7144510600625015,48.10807352225869,0.0001220703125
88,0.14024019889809466,0.17109046958205176,0.8644272994112085,0.83309501700285,0.7631774373628475,0.7165988589205393,48.10807352225869,0.0001220703125
89,0.14697578583878498,0.17843829158966135,0.8613759444819556,0.8249018301324147,0.7587596889999177,0.7062086873665089,48.10807352225869,0.0001220703125
90,0.14196565084987217,0.18210808196809233,0.8646101035453655,0.8257913574939821,0.7635410290073466,0.7066276218832993,48.10807352225869,0.0001220703125
91,0.14386696654504963,0.18699727716242395,0.8600755105061191,0.8192787904564928,0.7577526047825813,0.6979901325411912,49.81005023306399,6.103515625e-05
92,0.14262662415525743,0.18366800230450747,0.8681783681469304,0.8196562230587006,0.7689087534589427,0.6975739511047921,49.81005023306399,6.103515625e-05
93,0.13956019368820957,0.18600635412262706,0.8690897582897118,0.8235147798933634,0.7708550611776965,0.7030408462373222,49.81005023306399,6.103515625e-05
94,0.1439928045689032,0.1823712623700863,0.8626768475976484,0.8272255208434128,0.7617136617672855,0.7080214772282577,51.541485038361905,3.0517578125e-05
95,0.1373962160392568,0.1814381246704881,0.8690803015026553,0.8233319448261727,0.7706883678148533,0.7030948451379451,51.541485038361905,3.0517578125e-05
96,0.13617591746151447,0.17963766134003314,0.8681715284955913,0.8244458277051042,0.7693780023476173,0.7047414514349728,51.541485038361905,3.0517578125e-05
97,0.14021747075021268,0.17346968047502564,0.8607744261622429,0.8356035053730011,0.7593697776397069,0.7205432958719207,53.2134873488035,1.52587890625e-05
98,0.14401953959216673,0.17859553900070307,0.862907653550307,0.8295466732688066,0.7614958097537359,0.7121686688283595,53.2134873488035,1.52587890625e-05
99,0.13628176481773455,0.18019036821475842,0.8676595136523246,0.8250370461766313,0.7690628618001938,0.7056056428246382,53.2134873488035,1.52587890625e-05
100,0.1409166367436812,0.18046160360298505,0.8663300639245568,0.8244872456643639,0.767523874112261,0.7045167023088874,54.8992176894733,7.62939453125e-06
101,0.1359327036614825,0.1757079895313193,0.867701786320384,0.8340772099611236,0.7699726807877301,0.7186586471592508,54.8992176894733,7.62939453125e-06
102,0.14034714510406904,0.1776974778168085,0.8643848459895064,0.8283759108403834,0.7644906213613061,0.7101021394497011,54.8992176894733,7.62939453125e-06
103,0.13233859030397857,0.1818201283856136,0.8756135763145807,0.8336153306612154,0.7811901569366455,0.7174495952885326,56.455986851355476,3.814697265625e-06
104,0.13499988797377413,0.16488174444473372,0.8734595578486525,0.8360659778118134,0.7783529106087572,0.721932746288253,56.455986851355476,3.814697265625e-06
105,0.1382712365135433,0.16700540510256115,0.8676461783919748,0.8337863909035195,0.768918051963716,0.7185567108596244,56.455986851355476,3.814697265625e-06
106,0.13169307329171287,0.17094600882108618,0.8761981509801909,0.8325326609902266,0.7823915692764943,0.7166772731920568,56.455986851355476,3.814697265625e-06
107,0.1321202532982263,0.17157598348652445,0.8740835978290228,0.8345837978328147,0.7784831434722961,0.7184754391995872,56.455986851355476,3.814697265625e-06
108,0.12999322193746382,0.16636104400201543,0.875644201040268,0.8346298933029175,0.7820564554287837,0.7193842130463298,57.84825927852477,1.9073486328125e-06
109,0.12897893929710755,0.16592383103036298,0.875448718896279,0.8415689526534662,0.7806839709098522,0.7289825903206337,57.84825927852477,1.9073486328125e-06
110,0.12643574344424102,0.1745714400781364,0.878763145666856,0.8252096772193909,0.786107142154987,0.7055700588517073,57.84825927852477,1.9073486328125e-06
111,0.13038278477532522,0.17286949195876355,0.8722194276357952,0.8299543239721437,0.7762068998544736,0.7122926515776936,59.11665106909289,9.5367431640625e-07
112,0.13657843220726887,0.17027770046417307,0.8701522054528832,0.8348809829572352,0.773433345376997,0.7191132801335033,59.11665106909289,9.5367431640625e-07
113,0.13537113021190902,0.16458468766110698,0.8710786337242987,0.8336125350579983,0.7744975134842378,0.7183520779377077,59.11665106909289,9.5367431640625e-07
114,0.1273033637693502,0.16741673403033397,0.8776039655943563,0.8390193356246483,0.7845536672083059,0.7254356672851051,59.11665106909289,9.5367431640625e-07
115,0.12804351332492397,0.17165308082249106,0.877804298149912,0.8336068166465294,0.7848281820017592,0.7183911058960891,59.11665106909289,9.5367431640625e-07
116,0.12954642492017351,0.16383324309093197,0.8753819021963536,0.8383675733717476,0.7817278387851285,0.7250681352324602,59.11665106909289,9.5367431640625e-07
117,0.12641120365911857,0.17133871511351773,0.8788838682318092,0.8310423878634848,0.7860899231487647,0.7142731365634174,59.11665106909289,9.5367431640625e-07
118,0.1306476740628705,0.1695282134886195,0.8753131879003424,0.8339216752750117,0.7805625115122113,0.7189371407758899,59.11665106909289,9.5367431640625e-07
119,0.12526759006699226,0.16674848927593813,0.8845988157996558,0.8364567131530948,0.7948049051421029,0.7219595374857507,59.11665106909289,9.5367431640625e-07
120,0.13900382540844106,0.16769313639620456,0.8761513493679188,0.8281674566792279,0.7820915897687276,0.7105782980599055,59.99298101906457,4.76837158203125e-07
121,0.13487147448791398,0.17113984657860384,0.8785015132692126,0.834842505978375,0.7861165373413651,0.720501447596201,59.99298101906457,4.76837158203125e-07
122,0.12736326980370063,0.1667593625805727,0.8802609165509542,0.8391702160602663,0.7881586308832522,0.726358670287016,59.99298101906457,4.76837158203125e-07
123,0.1295813647482325,0.16700967192286398,0.8807870136464343,0.8391902374058235,0.7891829837771023,0.7274121772952196,60.607633279863116,2.384185791015625e-07
124,0.1263231544974534,0.16378073585106107,0.8830887307139004,0.8424763236103988,0.7927714494221351,0.7310856529852239,60.607633279863116,2.384185791015625e-07
125,0.1318392094279475,0.1647347278166108,0.8775714070481413,0.8359444970037879,0.7846262025482514,0.7215698841141491,60.607633279863116,2.384185791015625e-07
126,0.13086360745022402,0.17347733140355204,0.8811072921928238,0.83554513570739,0.7900355585357722,0.7215811977299248,60.607633279863116,2.384185791015625e-07
127,0.12749602538807428,0.16733175734194314,0.8804160505533218,0.8351993349994101,0.7887547138859244,0.7202397882938385,60.607633279863116,2.384185791015625e-07
128,0.12364156700778699,0.16743280147997344,0.8838225421698197,0.839015551456591,0.7940791482510774,0.7251372788010574,61.38759988782702,1.1920928955078125e-07
129,0.12666329655094424,0.1695058519338689,0.8810666514479596,0.837882985429066,0.7897676084784494,0.7244178325664706,61.38759988782702,1.1920928955078125e-07
130,0.1317445134771043,0.16919488605202698,0.8798393468925918,0.8379118726020907,0.7878931117230568,0.725522114372835,61.38759988782702,1.1920928955078125e-07
131,0.12669471860360756,0.1698010950917151,0.8808584749269829,0.8419090560296687,0.7896785403755929,0.7295656851152095,62.088630583370715,5.960464477539063e-08
132,0.12458785167700953,0.17015911611478504,0.8850139804023633,0.8401599250188688,0.7958679375031011,0.7269801046790146,62.088630583370715,5.960464477539063e-08
133,0.12439536496246462,0.16620541482073506,0.882118661197827,0.841215423694471,0.791044574418514,0.72885296039465,62.088630583370715,5.960464477539063e-08
134,0.12434075138670334,0.17004482693425038,0.8840144090618648,0.834306538105011,0.7942215867921816,0.719296618932631,62.837173034029945,2.9802322387695312e-08
135,0.1265011415783818,0.1638577488682619,0.8835126973213033,0.8401631538460894,0.7933694136903641,0.7269002279130424,62.837173034029945,2.9802322387695312e-08
136,0.1250730552941772,0.16547539784777454,0.8817635064429425,0.8367200733684912,0.7905575785231083,0.7222339460035649,62.837173034029945,2.9802322387695312e-08
137,0.12357732434789617,0.15472990955884863,0.8876214719318843,0.8498544816563769,0.7996075716052022,0.7418153100624317,63.584076210550926,1.4901161193847656e-08
138,0.1237388529091865,0.17124689006950797,0.8877426827704156,0.8346459502127113,0.7999635392969305,0.718498235795556,63.584076210550926,1.4901161193847656e-08
139,0.11882408536397494,0.16506466996379016,0.8873170293294467,0.8404600242289101,0.7997054545195786,0.7289564867572087,63.584076210550926,1.4901161193847656e-08
140,0.12246185345770595,0.16857595251100818,0.8878422037704842,0.8371314115640593,0.8002828543002789,0.7231686202491202,63.584076210550926,1.4901161193847656e-08
141,0.11667173555017346,0.16604100167751312,0.8900718999405702,0.8473627341956627,0.803524131162299,0.7382886824084491,64.30444565328234,7.450580596923828e-09
142,0.11974199211949275,0.16499092320843442,0.8890997245907784,0.8364757495682414,0.8021291411585278,0.7224236545039386,64.30444565328234,7.450580596923828e-09
143,0.11989281365337472,0.15751969768870167,0.8884290647175577,0.8432567737451414,0.8006532519227929,0.7327927194717454,64.30444565328234,7.450580596923828e-09
144,0.12330379454444533,0.16582340901581252,0.8891465357721668,0.8353856929191729,0.8025884256787497,0.7223033846878424,64.98437819898687,3.725290298461914e-09
145,0.11770572605198376,0.16460699597146453,0.893771327113452,0.8381598809870278,0.8096771142254137,0.7250355394875131,64.98437819898687,3.725290298461914e-09
146,0.12058166779373607,0.16775393867638053,0.8855993727298632,0.8352007248052736,0.7973515072914019,0.7208714572394767,64.98437819898687,3.725290298461914e-09
147,0.11870517852861866,0.17228156700730324,0.8905019391150701,0.8296730242124418,0.8049070754018771,0.7144960119593434,65.63077076338351,1.862645149230957e-09
148,0.11725887942577706,0.17289802840933566,0.8874393458269081,0.8357463159212252,0.7999560090960288,0.7225117487151448,65.63077076338351,1.862645149230957e-09
149,0.11855072837297609,0.15764188421208683,0.8914974510264234,0.8478441180252447,0.8058292999559519,0.739153034076458,65.63077076338351,1.862645149230957e-09
150,0.12057340747658038,0.16605025075557756,0.8903026096772828,0.8395598617995658,0.8040650926980396,0.727258720049044,66.22489830933638,9.313225746154785e-10
151,0.11653088615744706,0.16795681489676964,0.8925145512459262,0.8389820681839455,0.8078703032243972,0.7266630217796419,66.22489830933638,9.313225746154785e-10
152,0.11712202404769476,0.1671579674613185,0.8897522927930691,0.8383996359458784,0.8029769243009939,0.7272913285144945,66.22489830933638,9.313225746154785e-10
153,0.11434511234362921,0.17036169985445535,0.8933652126789093,0.8401586704137849,0.8088013247648875,0.7273483712498735,66.69386207288312,4.656612873077393e-10
154,0.11195992050071557,0.15932659550410946,0.8926187586784363,0.8436104197327684,0.8080652153491974,0.7331244920085116,66.69386207288312,4.656612873077393e-10
155,0.11624118313193321,0.165161998897064,0.8935543966293334,0.8461571837343821,0.8091755827267965,0.7357349650162023,66.69386207288312,4.656612873077393e-10
156,0.11119203829508743,0.1599582893455901,0.8953824441954,0.840566148118275,0.8121648336088421,0.7282621162693675,67.0832926636188,2.3283064365386963e-10
157,0.11068047691654685,0.1606759097336269,0.8962588195769202,0.8449576068215254,0.813837969145238,0.734172242443736,67.0832926636188,2.3283064365386963e-10
