Epoch,TrLoss,VaLoss,TrDice,VaDice,TrIoU,VaIoU,PctData
28,0.06931155777714226,0.08683635511746009,0.9364152724823255,0.9158668667078018,0.8810674025771323,0.8453825116157532,48.46
29,0.06944138397661488,0.07658395900701483,0.9347873711853885,0.9251855090260506,0.8781112512845671,0.8615092212955157,48.46
30,0.06810922204945864,0.0805273166236778,0.935823307278451,0.9254460334777832,0.8803256167454666,0.8620781004428864,48.46
31,0.06728493126437944,0.07973796377579372,0.9388137857119242,0.9229253232479095,0.885255838726081,0.8574057668447495,55.50000000000001
32,0.06970064758377917,0.0825287636059026,0.9382868257223391,0.9158900231122971,0.8843133870293113,0.8454298948248228,55.50000000000001
33,0.06612821116897405,0.08177941494310896,0.940005210684795,0.9207537472248077,0.8873630727038664,0.8538255989551544,55.50000000000001
34,0.0694113670683959,0.0817737636777262,0.9394478318738002,0.9212964201966921,0.8864394800335753,0.854751835266749,55.50000000000001
35,0.06881004802006133,0.07488273192817967,0.9390236004894855,0.9294727419813474,0.88565595535671,0.8688134749730428,55.50000000000001
36,0.06749845727493889,0.08084509273370107,0.9398818031737679,0.9179554929335912,0.8871397051894874,0.8491681590676308,62.01
37,0.06720744820082919,0.0743456119671464,0.9405687325879147,0.9284115731716156,0.8883977197764212,0.8670400480429331,62.01
38,0.06719740238367465,0.07796349531660478,0.9401999827016864,0.9259836052854856,0.8875888225279356,0.8627054765820503,62.01
39,0.06778922098639764,0.08409086925288041,0.9395151708209724,0.9186747794349989,0.8866112284493028,0.8499700178702673,62.01
40,0.06723015444974105,0.07880284916609526,0.9393964713079888,0.9241670966148376,0.8862842755359516,0.8595558106899261,62.01
41,0.06800156399607658,0.0836275212156276,0.9366265988349914,0.9238981828093529,0.8813945722579956,0.859143391251564,68.34
42,0.06744171507656574,0.07587901952986915,0.9397766323089599,0.9295148824652036,0.8870087156295776,0.8687918658057848,68.34
43,0.06502866020798684,0.07857251834745209,0.941271686077118,0.9208292389909426,0.8896127424240112,0.8534940133492152,68.34
44,0.06422593960165977,0.07653111250450213,0.9427261209487915,0.9280747200051943,0.8920790433883667,0.866061898569266,68.34
45,0.06506951430439949,0.07956251859044035,0.9418038878440856,0.92161975055933,0.8906263499259949,0.855168546239535,68.34
46,0.06543216318653448,0.07945388353740175,0.941347060412386,0.9205703089634577,0.8896981969366978,0.8532217169801394,74.5
47,0.06383493406711703,0.07511679440115888,0.9430592312429943,0.9289318770170212,0.892782163445967,0.8677799453337988,74.5
48,0.06225961449481275,0.08387332549318671,0.9432334377817864,0.9216431652506193,0.8930950016870985,0.8553603291511536,74.5
49,0.06512757057636759,0.07756750052794814,0.9419355723109558,0.9248375594615936,0.8906249530123969,0.8610930765668551,74.5
50,0.06399629256912391,0.07870896051948269,0.9416916052790454,0.926451064646244,0.8903645194359939,0.8633177503943443,74.5
51,0.06297164687232391,0.07640301855280995,0.9428459079684438,0.9281259700655937,0.8923866797137905,0.8666656191150347,80.6
52,0.06131481943098274,0.07296023067707817,0.9450802500988986,0.9320841307441393,0.896438908738059,0.8734132920702299,80.6
53,0.06263712904340513,0.08322547220935424,0.9448186054423049,0.923713356256485,0.8958463958791785,0.8587446312109629,80.6
54,0.06246308353100274,0.080792679451406,0.9431279587584573,0.9225164751211802,0.8929017129782084,0.8569603885213534,80.6
55,0.06129282437315261,0.07819145669539769,0.9452455857315579,0.9276250600814819,0.8967072597226581,0.8654992406566938,80.6
56,0.06250851603879316,0.07688595758130153,0.9433715484432272,0.9304402768611908,0.893382149370941,0.8703259552518526,80.6
57,0.06250196719240095,0.08008930164699753,0.9432814221929859,0.9236137568950653,0.8931879840187125,0.8585882609089216,80.6
58,0.06301202093186618,0.07446824790289004,0.9437956768761641,0.930119015276432,0.8940200696951188,0.8698588957389196,86.6
59,0.06045751461068039,0.08204222191125154,0.9466789668461062,0.924164409438769,0.8991991041591333,0.8597407216827074,86.6
60,0.06145252384620268,0.07527065665150683,0.9453515436664317,0.9291873201727867,0.8968141333861921,0.8682879656553268,86.6
61,0.05995389328297204,0.06978190240139763,0.9468651863763917,0.9331011349956194,0.8995526800365568,0.874820868174235,86.6
62,0.06197563139428883,0.07625796335438888,0.9443976466760695,0.9274753630161285,0.8951152034525601,0.8651181682944298,86.6
63,0.059002599848797486,0.07494175340980291,0.9471605600051161,0.928757739563783,0.8999951609275626,0.867420457303524,86.6
64,0.06235979443544862,0.08068234877039988,0.9449989600751385,0.9252962147196134,0.8963300761936596,0.8616583198308945,86.6
65,0.06096887751335993,0.07882000940541427,0.9470267299586123,0.9284108728170395,0.8997424451060265,0.8667735333244005,86.6
66,0.0617230568526301,0.08124501475443442,0.943190668363991,0.9219294314583143,0.8931093628301561,0.8556269034743309,86.6
67,0.058184597235830395,0.08422258853291471,0.9482168102965636,0.9176778395970663,0.90197412406697,0.8487356975674629,92.57
68,0.05955732697073151,0.0746547585974137,0.9478853102992563,0.9308087726434072,0.9013870186665479,0.8712027619282404,92.57
69,0.05982759163221892,0.07742003522192438,0.9478158179451438,0.9278987670938174,0.9012167839442983,0.8657033691803614,92.57
70,0.058271594586617806,0.07410335789124171,0.9478270320331349,0.9327091947197914,0.9012666600591996,0.8743209565679232,92.57
71,0.05777176887016086,0.0813469394731025,0.9497097380021039,0.9260028700033823,0.9045914362458621,0.8632340853412946,92.57
72,0.05931658609252837,0.08287400084858139,0.9467648333973355,0.920960932970047,0.899411721362008,0.8542940790454546,98.44
73,0.05890860319551494,0.08166062055776517,0.9476438677973218,0.9266311476627985,0.900911678539382,0.8638885617256165,98.44
74,0.05846939504974418,0.0843743368362387,0.9476293712854386,0.9149476960301399,0.9008594741423924,0.8447362830241522,98.44
75,0.05744175088281433,0.07900469408680995,0.9486704498529435,0.9232411161065102,0.9027032974693511,0.858139880001545,98.44
76,0.057528418716457155,0.07754793763160706,0.9479890363083945,0.9284811541438103,0.9015278379122417,0.8670392433802286,98.44
77,0.057100430762018664,0.08412332801769178,0.9489246610083867,0.9162173767884573,0.9032055963583983,0.8459399913748106,100.0
78,0.05634010064064479,0.08205263735726476,0.9486035743697745,0.9183877259492874,0.9026448876479936,0.8496993208924929,100.0
79,0.057205755823378356,0.07699780414501826,0.9498706870391721,0.9254328931371371,0.9049580885412914,0.8616543834408125,100.0
80,0.05672877758252816,0.07758519255245726,0.9498963202935099,0.9242038205265999,0.9049452155665622,0.8596822743614515,100.0
81,0.0573266936679844,0.0793125219643116,0.949709234667606,0.9288223559657732,0.9046924534391184,0.8676521529754003,100.0
82,0.056819187782582686,0.07971999080230792,0.9500176802358992,0.9269465530912081,0.9051772909737675,0.8646320750315984,100.0
83,0.0574406691485904,0.07709867553785443,0.948057584098128,0.9285605251789093,0.9016126628781929,0.8670033564170202,100.0
84,0.05526348900640271,0.08137633589406808,0.9502426776729647,0.924636942644914,0.9056018099107378,0.8602319757143656,100.0
85,0.0567795330343025,0.07434340364610155,0.9489323382820588,0.9287072097261747,0.903299407555106,0.8677695244550705,100.0
86,0.05605476464608002,0.06793704892819126,0.9496376775001567,0.9346725617845854,0.9045394707898624,0.8777041186889013,100.0
87,0.05580963822376858,0.08187014423310757,0.9507286317361509,0.9223748470346133,0.9064019814215071,0.8565068915486336,100.0
88,0.05540981921341901,0.08083308053513368,0.9507392211689976,0.9242747699220976,0.9064479981615243,0.8599947392940521,100.0
89,0.0556966658233782,0.08262573058406512,0.9496555813674719,0.9195472175876299,0.904503484241298,0.8517552887399992,100.0
90,0.055024931583899615,0.08201716312517722,0.9512894814783107,0.9242248286803564,0.9074472517915111,0.8596746126810709,100.0
91,0.0560697005664716,0.07872904852653544,0.9502649167196346,0.923771803577741,0.9055933450740543,0.8590594281752905,100.0
92,0.0561538324920369,0.07693750845889251,0.9499314847539683,0.925803060332934,0.905025881170575,0.8623775119582812,100.0
93,0.055372461849630204,0.07502065226435661,0.9508592678549511,0.9277777100602785,0.9067466542369029,0.8663227657477061,100.0
94,0.054476789773894786,0.07436810325210293,0.9513605523630569,0.9297331770261129,0.9075920555760951,0.8689554184675217,100.0
95,0.05457870875958536,0.07819984604914983,0.9519688360026626,0.9260623082518578,0.9087301782571553,0.8629627550641695,100.0
96,0.053570166108061056,0.07996706959481041,0.9524095253866227,0.9250487287839254,0.9094569334566919,0.861505481104056,100.0
