regime,seed,query_id,method,nDCG@10,served
random,1,pancreas_199,OAKG-Union,0.0,True
random,1,pancreas_204,OAKG,0.0,True
random,1,pancreas_204,OAKG-Union,0.0,True
random,1,pancreas_207,OAKG,0.0,True
random,1,pancreas_207,OAKG-Union,0.0,True
random,1,pancreas_213,OAKG,0.0,True
random,1,pancreas_213,OAKG-Union,0.0,True
random,1,pancreas_214,OAKG,0.0,True
random,1,pancreas_214,OAKG-Union,0.0,True
random,1,pancreas_229,OAKG,0.0,True
random,1,pancreas_229,OAKG-Union,0.0,True
random,1,pancreas_244,OAKG,1.0,True
random,1,pancreas_244,OAKG-Union,1.0,True
random,1,pancreas_246,OAKG,0.7630946912803437,True
random,1,pancreas_246,OAKG-Union,1.0,True
random,1,pancreas_255,OAKG,0.3531437764338092,True
random,1,pancreas_255,OAKG-Union,0.41939799988819826,True
random,1,pancreas_258,OAKG,0.8389574121760601,True
random,1,pancreas_258,OAKG-Union,1.0,True
random,1,pancreas_266,OAKG,0.567358011267109,True
random,1,pancreas_266,OAKG-Union,0.6261043923059076,True
random,1,pancreas_269,OAKG,0.15798796805449397,True
random,1,pancreas_269,OAKG-Union,0.24789885215535917,True
random,1,pancreas_280,OAKG,0.9270201848786106,True
random,1,pancreas_280,OAKG-Union,1.0,True
random,1,pancreas_283,OAKG,1.0,True
random,1,pancreas_283,OAKG-Union,1.0,True
random,1,pancreas_289,OAKG,0.0,True
random,1,pancreas_289,OAKG-Union,0.0,True
random,1,pancreas_294,OAKG,0.4288398090337664,True
random,1,pancreas_294,OAKG-Union,0.5637884576902256,True
random,1,pancreas_297,OAKG,0.0,True
random,1,pancreas_297,OAKG-Union,0.0,True
random,1,pancreas_300,OAKG,0.0,True
random,1,pancreas_300,OAKG-Union,0.0,True
random,1,pancreas_303,OAKG,0.0,True
random,1,pancreas_303,OAKG-Union,0.0,True
random,1,pancreas_304,OAKG,0.01048056029990858,True
random,1,pancreas_304,OAKG-Union,0.01048056029990858,True
random,1,pancreas_315,OAKG,0.09031040361479109,True
random,1,pancreas_315,OAKG-Union,0.09031040361479109,True
random,1,pancreas_328,OAKG,0.0,True
random,1,pancreas_328,OAKG-Union,0.0,True
random,1,pancreas_329,OAKG,0.43735247915031006,True
random,1,pancreas_329,OAKG-Union,0.5672274908036508,True
random,1,pancreas_334,OAKG,0.0,True
random,1,pancreas_334,OAKG-Union,0.0,True
random,1,pancreas_345,OAKG,0.3354257508767642,True
random,1,pancreas_345,OAKG-Union,0.3354257508767642,True
random,1,pancreas_364,OAKG,0.20326621273884843,True
random,1,pancreas_364,OAKG-Union,0.31708532520472715,True
random,1,pancreas_366,OAKG,0.0,True
random,1,pancreas_366,OAKG-Union,0.0,True
random,1,pancreas_372,OAKG,0.92663607790064,True
random,1,pancreas_372,OAKG-Union,1.0,True
random,1,pancreas_377,OAKG,0.6533109093280358,True
random,1,pancreas_377,OAKG-Union,0.685035554235118,True
random,1,pancreas_386,OAKG,0.0,True
random,1,pancreas_386,OAKG-Union,0.0,True
random,1,pancreas_387,OAKG,0.08215342659761841,True
random,1,pancreas_387,OAKG-Union,0.14285714285714285,True
random,1,pancreas_391,OAKG,0.06625422345438904,True
random,1,pancreas_391,OAKG-Union,1.0,True
random,1,pancreas_409,OAKG,0.0,True
random,1,pancreas_409,OAKG-Union,0.0,True
random,1,LiTs-014,OAKG,0.0,True
random,1,LiTs-014,OAKG-Union,0.0,True
random,1,LiTs-015,OAKG,0.0,True
random,1,LiTs-015,OAKG-Union,0.0,True
random,1,LiTs-021,OAKG,1.0,True
random,1,LiTs-021,OAKG-Union,1.0,True
random,1,LiTs-022,OAKG,1.0,True
random,1,LiTs-022,OAKG-Union,1.0,True
random,1,LiTs-024,OAKG,0.009088684028421674,True
random,1,LiTs-024,OAKG-Union,0.009088684028421674,True
random,1,LiTs-041,OAKG,1.0,True
random,1,LiTs-041,OAKG-Union,1.0,True
random,1,LiTs-044,OAKG,0.6489315753318466,True
random,1,LiTs-044,OAKG-Union,0.6489315753318466,True
random,1,LiTs-045,OAKG,0.2329726085570736,True
random,1,LiTs-045,OAKG-Union,0.2329726085570736,True
random,1,LiTs-046,OAKG,0.0,True
random,1,LiTs-046,OAKG-Union,0.0,True
random,1,LiTs-047,OAKG,1.0,True
random,1,LiTs-047,OAKG-Union,1.0,True
random,1,LiTs-059,OAKG,1.0,True
random,1,LiTs-059,OAKG-Union,1.0,True
random,1,LiTs-066,OAKG,1.0,True
random,1,LiTs-066,OAKG-Union,1.0,True
random,1,LiTs-067,OAKG,0.013541194909935826,True
random,1,LiTs-067,OAKG-Union,0.013541194909935826,True
random,1,LiTs-076,OAKG,0.5933607200949346,True
random,1,LiTs-076,OAKG-Union,0.5933607200949346,True
random,1,LiTs-082,OAKG,0.07336392209936006,True
random,1,LiTs-082,OAKG-Union,0.2200917662980802,True
random,1,LiTs-083,OAKG,0.14285714285714285,True
random,1,LiTs-083,OAKG-Union,0.14285714285714285,True
random,1,LiTs-086,OAKG,0.06362078819895173,True
random,1,LiTs-086,OAKG-Union,0.314880130667631,True
random,1,LiTs-087,OAKG,0.1517621910780354,True
random,1,LiTs-087,OAKG-Union,0.0,True
random,1,LiTs-089,OAKG,0.0,True
random,1,LiTs-089,OAKG-Union,0.0,True
random,1,LiTs-102,OAKG,0.2625298390460707,True
random,1,LiTs-102,OAKG-Union,0.5473983622993501,True
random,1,LiTs-104,OAKG,1.0,True
random,1,LiTs-104,OAKG-Union,1.0,True
random,1,LiTs-105,OAKG,0.9337457765456111,True
random,1,LiTs-105,OAKG-Union,1.0,True
random,1,LiTs-111,OAKG,0.021680313011147916,True
random,1,LiTs-111,OAKG-Union,0.35459765152630157,True
random,1,LiTs-128,OAKG,0.0,True
random,1,LiTs-128,OAKG-Union,0.5803013296579812,True
random,1,LiTs-130,OAKG,0.0,True
random,1,LiTs-130,OAKG-Union,1.0,True
random,1,FLARE22_Tr_0006,OAKG,0.009088684028421674,True
random,1,FLARE22_Tr_0006,OAKG-Union,0.24071231447420302,True
random,1,FLARE22_Tr_0010,OAKG,0.07991178223668587,True
random,1,FLARE22_Tr_0010,OAKG-Union,0.10470711036051898,True
random,1,FLARE22_Tr_0011,OAKG,0.0,True
random,1,FLARE22_Tr_0011,OAKG-Union,0.43828689407543014,True
random,1,FLARE22_Tr_0014,OAKG,0.28371255449703187,True
random,1,FLARE22_Tr_0014,OAKG-Union,0.3660246186928026,True
random,1,FLARE22_Tr_0018,OAKG,0.06943122193677727,True
random,1,FLARE22_Tr_0018,OAKG-Union,0.5314700499698524,True
random,1,FLARE22_Tr_0021,OAKG,0.1100458831490401,True
random,1,FLARE22_Tr_0021,OAKG-Union,0.25891979123845676,True
random,1,FLARE22_Tr_0025,OAKG,0.0,True
random,1,FLARE22_Tr_0025,OAKG-Union,0.20829366581033182,True
random,1,FLARE22_Tr_0028,OAKG,0.07839826897867534,True
random,1,FLARE22_Tr_0028,OAKG-Union,0.2551731929004313,True
random,1,FLARE22_Tr_0031,OAKG,0.012163302520231572,True
random,1,FLARE22_Tr_0031,OAKG-Union,0.20827328063201608,True
random,1,FLARE22_Tr_0036,OAKG,0.011199752711239335,True
random,1,FLARE22_Tr_0036,OAKG-Union,0.6923249627100274,True
random,1,FLARE22_Tr_0038,OAKG,0.07839826897867534,True
random,1,FLARE22_Tr_0038,OAKG-Union,0.3012042966046399,True
random,1,FLARE22_Tr_0043,OAKG,0.1703041247732803,True
random,1,FLARE22_Tr_0043,OAKG-Union,0.13886244387355454,True
random,1,FLARE22_Tr_0045,OAKG,0.15178144807398064,True
random,1,FLARE22_Tr_0045,OAKG-Union,0.593037021245556,True
random,1,FLARE22_Tr_0050,OAKG,0.0,True
random,1,FLARE22_Tr_0050,OAKG-Union,0.33553519919639485,True
random,1,FLARETs_0003,OAKG,0.0,True
random,1,FLARETs_0003,OAKG-Union,0.13698471029831177,True
random,1,FLARETs_0006,OAKG,0.650139084191054,True
random,1,FLARETs_0006,OAKG-Union,0.43413529976820153,True
random,1,FLARETs_0021,OAKG,0.0257044974301674,True
random,1,FLARETs_0021,OAKG-Union,0.34142634827156987,True
random,1,FLARETs_0023,OAKG,0.3934821489612599,True
random,1,FLARETs_0023,OAKG-Union,0.07839826897867534,True
random,1,FLARETs_0024,OAKG,0.7698117803799819,True
random,1,FLARETs_0024,OAKG-Union,0.5421340812899599,True
random,1,FLARETs_0033,OAKG,0.13886244387355454,True
random,1,FLARETs_0033,OAKG-Union,0.5309999066793252,True
random,1,FLARETs_0034,OAKG,0.22941939980780457,True
random,1,FLARETs_0034,OAKG-Union,0.21766053349412307,True
random,1,FLARETs_0035,OAKG,0.2528410271851774,True
random,1,FLARETs_0035,OAKG-Union,0.6300426811446147,True
random,1,FLARETs_0036,OAKG,0.01572084044986287,True
random,1,FLARETs_0036,OAKG-Union,0.483958459305121,True
random,1,FLARETs_0039,OAKG,0.0,True
random,1,FLARETs_0039,OAKG-Union,0.17662477568573415,True
random,1,FLARETs_0044,OAKG,0.06943122193677727,True
random,1,FLARETs_0044,OAKG-Union,0.2777139915118163,True
random,1,FLARETs_0050,OAKG,0.41675682362707506,True
random,1,FLARETs_0050,OAKG-Union,0.2869876741162093,True
random,2,pancreas_001,OAKG,0.8389574121760601,True
random,2,pancreas_001,OAKG-Union,1.0,True
random,2,pancreas_012,OAKG,0.19288836654114433,True
random,2,pancreas_012,OAKG-Union,0.21306158485699,True
random,2,pancreas_042,OAKG,0.0,True
random,2,pancreas_042,OAKG-Union,0.0,True
random,2,pancreas_058,OAKG,0.0,True
random,2,pancreas_058,OAKG-Union,0.0,True
random,2,pancreas_077,OAKG,0.0,True
random,2,pancreas_077,OAKG-Union,0.0,True
random,2,pancreas_080,OAKG,0.4360868951082189,True
random,2,pancreas_080,OAKG-Union,0.5668339904824009,True
random,2,pancreas_081,OAKG,0.3098908633315703,True
random,2,pancreas_081,OAKG-Union,0.3425479501917774,True
random,2,pancreas_084,OAKG,0.6402900881481707,True
random,2,pancreas_084,OAKG-Union,1.0,True
random,2,pancreas_086,OAKG,0.8515543142729491,True
random,2,pancreas_086,OAKG-Union,0.8515543142729491,True
random,2,pancreas_089,OAKG,0.5874475375718161,True
random,2,pancreas_089,OAKG-Union,0.7221746306981013,True
random,2,pancreas_091,OAKG,1.0,True
random,2,pancreas_091,OAKG-Union,1.0,True
random,2,pancreas_092,OAKG,0.14465249243306436,True
random,2,pancreas_092,OAKG-Union,0.21819512777735,True
random,2,pancreas_094,OAKG,1.0,True
random,2,pancreas_094,OAKG-Union,1.0,True
random,2,pancreas_104,OAKG,0.11141546195741714,True
random,2,pancreas_104,OAKG-Union,0.14285714285714285,True
random,2,pancreas_110,OAKG,0.914856882358379,True
random,2,pancreas_110,OAKG-Union,1.0,True
random,2,pancreas_113,OAKG,0.9371166382005486,True
random,2,pancreas_113,OAKG-Union,0.9371166382005486,True
random,2,pancreas_114,OAKG,0.0,True
random,2,pancreas_114,OAKG-Union,0.0,True
random,2,pancreas_117,OAKG,0.4309322110679313,True
random,2,pancreas_117,OAKG-Union,0.4309322110679313,True
random,2,pancreas_119,OAKG,0.94546789582947,True
random,2,pancreas_119,OAKG-Union,0.94546789582947,True
random,2,pancreas_120,OAKG,0.0,True
random,2,pancreas_120,OAKG-Union,0.0,True
random,2,pancreas_124,OAKG,0.5309999066793252,True
random,2,pancreas_124,OAKG-Union,0.9363792118010483,True
random,2,pancreas_130,OAKG,0.24729745591321764,True
random,2,pancreas_130,OAKG-Union,0.31708532520472715,True
random,2,pancreas_131,OAKG,0.2969121068888815,True
random,2,pancreas_131,OAKG-Union,0.31708532520472715,True
random,2,pancreas_159,OAKG,0.15090863280404943,True
random,2,pancreas_159,OAKG-Union,0.15090863280404943,True
random,2,pancreas_169,OAKG,0.0,True
random,2,pancreas_169,OAKG-Union,0.0,True
random,2,pancreas_186,OAKG,0.22528183432603302,True
random,2,pancreas_186,OAKG-Union,0.31708532520472715,True
random,2,pancreas_193,OAKG,0.637161318481177,True
random,2,pancreas_193,OAKG-Union,0.637161318481177,True
random,2,pancreas_199,OAKG,0.0,True
random,2,pancreas_199,OAKG-Union,0.0,True
random,2,pancreas_204,OAKG,0.0,True
random,2,pancreas_204,OAKG-Union,0.0,True
random,2,pancreas_207,OAKG,0.0,True
random,2,pancreas_207,OAKG-Union,0.0,True
random,2,pancreas_213,OAKG,0.0,True
random,2,pancreas_213,OAKG-Union,0.0,True
random,2,pancreas_214,OAKG,0.0,True
random,2,pancreas_214,OAKG-Union,0.0,True
random,2,pancreas_229,OAKG,0.0,True
random,2,pancreas_229,OAKG-Union,0.0,True
random,2,pancreas_244,OAKG,1.0,True
random,2,pancreas_244,OAKG-Union,1.0,True
random,2,pancreas_246,OAKG,0.914856882358379,True
random,2,pancreas_246,OAKG-Union,1.0,True
random,2,pancreas_255,OAKG,0.3531437764338092,True
random,2,pancreas_255,OAKG-Union,0.41939799988819826,True
random,2,pancreas_258,OAKG,1.0,True
random,2,pancreas_258,OAKG-Union,1.0,True
random,2,pancreas_266,OAKG,0.45731212811806904,True
random,2,pancreas_266,OAKG-Union,0.6261043923059076,True
random,2,pancreas_269,OAKG,0.24789885215535917,True
random,2,pancreas_269,OAKG-Union,0.24789885215535917,True
random,2,pancreas_280,OAKG,1.0,True
random,2,pancreas_280,OAKG-Union,1.0,True
random,2,pancreas_283,OAKG,1.0,True
random,2,pancreas_283,OAKG-Union,1.0,True
random,2,pancreas_289,OAKG,0.0,True
random,2,pancreas_289,OAKG-Union,0.0,True
random,2,pancreas_294,OAKG,0.4288398090337664,True
random,2,pancreas_294,OAKG-Union,0.5637884576902256,True
random,2,pancreas_297,OAKG,0.0,True
random,2,pancreas_297,OAKG-Union,0.0,True
random,2,pancreas_300,OAKG,0.0,True
random,2,pancreas_300,OAKG-Union,0.0,True
random,2,pancreas_303,OAKG,0.0,True
random,2,pancreas_303,OAKG-Union,0.0,True
random,2,pancreas_304,OAKG,0.01048056029990858,True
random,2,pancreas_304,OAKG-Union,0.01048056029990858,True
random,2,pancreas_315,OAKG,0.06788280419199717,True
random,2,pancreas_315,OAKG-Union,0.09031040361479109,True
random,2,pancreas_328,OAKG,0.0,True
random,2,pancreas_328,OAKG-Union,0.0,True
random,2,pancreas_329,OAKG,0.3858930373209064,True
random,2,pancreas_329,OAKG-Union,0.5672274908036508,True
random,2,pancreas_334,OAKG,0.0,True
random,2,pancreas_334,OAKG-Union,0.0,True
random,2,pancreas_345,OAKG,0.250531570167126,True
random,2,pancreas_345,OAKG-Union,0.3354257508767642,True
random,2,pancreas_364,OAKG,0.20326621273884843,True
random,2,pancreas_364,OAKG-Union,0.31708532520472715,True
random,2,pancreas_366,OAKG,0.0,True
random,2,pancreas_366,OAKG-Union,0.0,True
random,2,pancreas_372,OAKG,0.7104770117651426,True
random,2,pancreas_372,OAKG-Union,1.0,True
random,2,pancreas_377,OAKG,0.6533109093280358,True
random,2,pancreas_377,OAKG-Union,0.685035554235118,True
random,2,pancreas_386,OAKG,0.0,True
random,2,pancreas_386,OAKG-Union,0.0,True
random,2,pancreas_387,OAKG,0.07803677506554495,True
random,2,pancreas_387,OAKG-Union,0.14285714285714285,True
random,2,pancreas_391,OAKG,0.14201905717762706,True
random,2,pancreas_391,OAKG-Union,1.0,True
random,2,pancreas_409,OAKG,0.0,True
random,2,pancreas_409,OAKG-Union,0.0,True
random,2,LiTs-014,OAKG,0.0,True
random,2,LiTs-014,OAKG-Union,0.0,True
random,2,LiTs-015,OAKG,0.0,True
random,2,LiTs-015,OAKG-Union,0.0,True
random,2,LiTs-021,OAKG,1.0,True
random,2,LiTs-021,OAKG-Union,1.0,True
random,2,LiTs-022,OAKG,1.0,True
random,2,LiTs-022,OAKG-Union,1.0,True
random,2,LiTs-024,OAKG,0.009088684028421674,True
random,2,LiTs-024,OAKG-Union,0.009088684028421674,True
random,2,LiTs-041,OAKG,1.0,True
random,2,LiTs-041,OAKG-Union,1.0,True
random,2,LiTs-044,OAKG,0.6489315753318466,True
random,2,LiTs-044,OAKG-Union,0.6489315753318466,True
random,2,LiTs-045,OAKG,0.2329726085570736,True
random,2,LiTs-045,OAKG-Union,0.2329726085570736,True
random,2,LiTs-046,OAKG,0.0,True
random,2,LiTs-046,OAKG-Union,0.0,True
random,2,LiTs-047,OAKG,1.0,True
random,2,LiTs-047,OAKG-Union,1.0,True
random,2,LiTs-059,OAKG,1.0,True
random,2,LiTs-059,OAKG-Union,1.0,True
random,2,LiTs-066,OAKG,1.0,True
random,2,LiTs-066,OAKG-Union,1.0,True
random,2,LiTs-067,OAKG,0.013541194909935826,True
random,2,LiTs-067,OAKG-Union,0.013541194909935826,True
random,2,LiTs-076,OAKG,0.5933607200949346,True
random,2,LiTs-076,OAKG-Union,0.5933607200949346,True
random,2,LiTs-082,OAKG,0.1100458831490401,True
random,2,LiTs-082,OAKG-Union,0.2200917662980802,True
random,2,LiTs-083,OAKG,0.14285714285714285,True
random,2,LiTs-083,OAKG-Union,0.14285714285714285,True
random,2,LiTs-086,OAKG,0.06943122193677727,True
random,2,LiTs-086,OAKG-Union,0.314880130667631,True
random,2,LiTs-087,OAKG,0.22716217481924805,True
random,2,LiTs-087,OAKG-Union,0.0,True
random,2,LiTs-089,OAKG,0.0,True
random,2,LiTs-089,OAKG-Union,0.0,True
random,2,LiTs-102,OAKG,0.40040903448484383,True
random,2,LiTs-102,OAKG-Union,0.5473983622993501,True
random,2,LiTs-104,OAKG,1.0,True
random,2,LiTs-104,OAKG-Union,1.0,True
random,2,LiTs-105,OAKG,1.0,True
random,2,LiTs-105,OAKG-Union,1.0,True
random,2,LiTs-111,OAKG,0.13109827654346132,True
random,2,LiTs-111,OAKG-Union,0.35459765152630157,True
random,2,LiTs-128,OAKG,0.0,True
random,2,LiTs-128,OAKG-Union,0.5803013296579812,True
random,2,LiTs-130,OAKG,0.06362078819895173,True
random,2,LiTs-130,OAKG-Union,1.0,True
random,2,FLARE22_Tr_0006,OAKG,0.08428542997510377,True
random,2,FLARE22_Tr_0006,OAKG-Union,0.34180072382873317,True
random,2,FLARE22_Tr_0010,OAKG,0.3098237776884626,True
random,2,FLARE22_Tr_0010,OAKG-Union,0.43829583882044937,True
random,2,FLARE22_Tr_0011,OAKG,0.0,True
random,2,FLARE22_Tr_0011,OAKG-Union,0.1951890007906611,True
random,2,FLARE22_Tr_0014,OAKG,0.0,True
random,2,FLARE22_Tr_0014,OAKG-Union,0.21813805151894805,True
random,2,FLARE22_Tr_0018,OAKG,0.5919268187287084,True
random,2,FLARE22_Tr_0018,OAKG-Union,0.17807103245987904,True
random,2,FLARE22_Tr_0021,OAKG,0.2712729632919882,True
random,2,FLARE22_Tr_0021,OAKG-Union,0.5468988731642694,True
random,2,FLARE22_Tr_0025,OAKG,0.133052010135729,True
random,2,FLARE22_Tr_0025,OAKG-Union,0.2032389337527008,True
random,2,FLARE22_Tr_0028,OAKG,0.0,True
random,2,FLARE22_Tr_0028,OAKG-Union,0.3198777255663695,True
random,2,FLARE22_Tr_0031,OAKG,0.1100458831490401,True
random,2,FLARE22_Tr_0031,OAKG-Union,0.18601602047812402,True
random,2,FLARE22_Tr_0036,OAKG,0.4027081704348961,True
random,2,FLARE22_Tr_0036,OAKG-Union,0.7518374386558365,True
random,2,FLARE22_Tr_0038,OAKG,0.0,True
random,2,FLARE22_Tr_0038,OAKG-Union,0.14279514403613733,True
random,2,FLARE22_Tr_0043,OAKG,0.31372990458394495,True
random,2,FLARE22_Tr_0043,OAKG-Union,0.3732322018162777,True
random,2,FLARE22_Tr_0045,OAKG,0.6458239297230697,True
random,2,FLARE22_Tr_0045,OAKG-Union,0.6528077997513614,True
random,2,FLARE22_Tr_0050,OAKG,0.09478836436955079,True
random,2,FLARE22_Tr_0050,OAKG-Union,0.1493430041734631,True
random,2,FLARETs_0003,OAKG,0.01572084044986287,True
random,2,FLARETs_0003,OAKG-Union,0.19930623359011804,True
random,2,FLARETs_0006,OAKG,0.8066054519559155,True
random,2,FLARETs_0006,OAKG-Union,0.38821624553143347,True
random,2,FLARETs_0021,OAKG,0.011199752711239335,True
random,2,FLARETs_0021,OAKG-Union,0.2907320755836621,True
random,2,FLARETs_0023,OAKG,0.6224304191028766,True
random,2,FLARETs_0023,OAKG-Union,0.19207571057903228,True
random,2,FLARETs_0024,OAKG,0.6209546335102746,True
random,2,FLARETs_0024,OAKG-Union,0.8156987463186042,True
random,2,FLARETs_0033,OAKG,0.0,True
random,2,FLARETs_0033,OAKG-Union,0.37183505243062814,True
random,2,FLARETs_0034,OAKG,0.07336392209936006,True
random,2,FLARETs_0034,OAKG-Union,0.04191954049313611,True
random,2,FLARETs_0035,OAKG,0.4042383682811875,True
random,2,FLARETs_0035,OAKG-Union,0.37148910739409025,True
random,2,FLARETs_0036,OAKG,0.020288436739661006,True
random,2,FLARETs_0036,OAKG-Union,0.4311551947161753,True
random,2,FLARETs_0039,OAKG,0.160073660800656,True
random,2,FLARETs_0039,OAKG-Union,0.3721002581181708,True
random,2,FLARETs_0044,OAKG,0.4118319727396407,True
random,2,FLARETs_0044,OAKG-Union,0.0,True
random,2,FLARETs_0050,OAKG,0.15006219658479386,True
random,2,FLARETs_0050,OAKG-Union,0.32773481836363566,True
random,3,pancreas_001,OAKG,1.0,True
random,3,pancreas_001,OAKG-Union,1.0,True
random,3,pancreas_012,OAKG,0.19188098694418135,True
random,3,pancreas_012,OAKG-Union,0.21306158485699,True
random,3,pancreas_042,OAKG,0.0,True
random,3,pancreas_042,OAKG-Union,0.0,True
random,3,pancreas_058,OAKG,0.0,True
random,3,pancreas_058,OAKG-Union,0.0,True
random,3,pancreas_077,OAKG,0.0,True
random,3,pancreas_077,OAKG-Union,0.0,True
random,3,pancreas_080,OAKG,0.5668339904824009,True
random,3,pancreas_080,OAKG-Union,0.5668339904824009,True
random,3,pancreas_081,OAKG,0.3425479501917774,True
random,3,pancreas_081,OAKG-Union,0.3425479501917774,True
random,3,pancreas_084,OAKG,1.0,True
random,3,pancreas_084,OAKG-Union,1.0,True
random,3,pancreas_086,OAKG,0.8515543142729491,True
random,3,pancreas_086,OAKG-Union,0.8515543142729491,True
random,3,pancreas_089,OAKG,0.6056855863073728,True
random,3,pancreas_089,OAKG-Union,0.7221746306981013,True
random,3,pancreas_091,OAKG,1.0,True
random,3,pancreas_091,OAKG-Union,1.0,True
random,3,pancreas_092,OAKG,0.21819512777735,True
random,3,pancreas_092,OAKG-Union,0.21819512777735,True
random,3,pancreas_094,OAKG,1.0,True
random,3,pancreas_094,OAKG-Union,1.0,True
random,3,pancreas_104,OAKG,0.1306938403369113,True
random,3,pancreas_104,OAKG-Union,0.14285714285714285,True
random,3,pancreas_110,OAKG,0.9363792118010483,True
random,3,pancreas_110,OAKG-Union,1.0,True
random,3,pancreas_113,OAKG,0.9371166382005486,True
random,3,pancreas_113,OAKG-Union,0.9371166382005486,True
random,3,pancreas_114,OAKG,0.0,True
random,3,pancreas_114,OAKG-Union,0.0,True
random,3,pancreas_117,OAKG,0.4309322110679313,True
random,3,pancreas_117,OAKG-Union,0.4309322110679313,True
random,3,pancreas_119,OAKG,0.8113499146016455,True
random,3,pancreas_119,OAKG-Union,0.94546789582947,True
random,3,pancreas_120,OAKG,0.0,True
random,3,pancreas_120,OAKG-Union,0.0,True
random,3,pancreas_124,OAKG,0.8611375561264455,True
random,3,pancreas_124,OAKG-Union,0.9363792118010483,True
random,3,pancreas_130,OAKG,0.31708532520472715,True
random,3,pancreas_130,OAKG-Union,0.31708532520472715,True
random,3,pancreas_131,OAKG,0.27305408203035797,True
random,3,pancreas_131,OAKG-Union,0.31708532520472715,True
random,3,pancreas_159,OAKG,0.15090863280404943,True
random,3,pancreas_159,OAKG-Union,0.15090863280404943,True
random,3,pancreas_169,OAKG,0.0,True
random,3,pancreas_169,OAKG-Union,0.0,True
random,3,pancreas_186,OAKG,0.20326621273884843,True
random,3,pancreas_186,OAKG-Union,0.31708532520472715,True
random,3,pancreas_193,OAKG,0.637161318481177,True
random,3,pancreas_193,OAKG-Union,0.637161318481177,True
random,3,pancreas_199,OAKG,0.0,True
random,3,pancreas_199,OAKG-Union,0.0,True
random,3,pancreas_204,OAKG,0.0,True
random,3,pancreas_204,OAKG-Union,0.0,True
random,3,pancreas_207,OAKG,0.0,True
random,3,pancreas_207,OAKG-Union,0.0,True
random,3,pancreas_213,OAKG,0.0,True
random,3,pancreas_213,OAKG-Union,0.0,True
random,3,pancreas_214,OAKG,0.0,True
random,3,pancreas_214,OAKG-Union,0.0,True
random,3,pancreas_229,OAKG,0.0,True
random,3,pancreas_229,OAKG-Union,0.0,True
random,3,pancreas_244,OAKG,1.0,True
random,3,pancreas_244,OAKG-Union,1.0,True
random,3,pancreas_246,OAKG,1.0,True
random,3,pancreas_246,OAKG-Union,1.0,True
random,3,pancreas_255,OAKG,0.41939799988819826,True
random,3,pancreas_255,OAKG-Union,0.41939799988819826,True
random,3,pancreas_258,OAKG,0.9305687780632227,True
random,3,pancreas_258,OAKG-Union,1.0,True
random,3,pancreas_266,OAKG,0.4073285135230984,True
random,3,pancreas_266,OAKG-Union,0.6261043923059076,True
random,3,pancreas_269,OAKG,0.20143027330840504,True
random,3,pancreas_269,OAKG-Union,0.24789885215535917,True
random,3,pancreas_280,OAKG,1.0,True
random,3,pancreas_280,OAKG-Union,1.0,True
random,3,pancreas_283,OAKG,1.0,True
random,3,pancreas_283,OAKG-Union,1.0,True
random,3,pancreas_289,OAKG,0.0,True
random,3,pancreas_289,OAKG-Union,0.0,True
random,3,pancreas_294,OAKG,0.5541432109622958,True
random,3,pancreas_294,OAKG-Union,0.5637884576902256,True
random,3,pancreas_297,OAKG,0.0,True
random,3,pancreas_297,OAKG-Union,0.0,True
random,3,pancreas_300,OAKG,0.0,True
random,3,pancreas_300,OAKG-Union,0.0,True
random,3,pancreas_303,OAKG,0.0,True
random,3,pancreas_303,OAKG-Union,0.0,True
random,3,pancreas_304,OAKG,0.01048056029990858,True
random,3,pancreas_304,OAKG-Union,0.01048056029990858,True
random,3,pancreas_315,OAKG,0.09031040361479109,True
random,3,pancreas_315,OAKG-Union,0.09031040361479109,True
random,3,pancreas_328,OAKG,0.0,True
random,3,pancreas_328,OAKG-Union,0.0,True
random,3,pancreas_329,OAKG,0.5672274908036508,True
random,3,pancreas_329,OAKG-Union,0.5672274908036508,True
random,3,pancreas_334,OAKG,0.0,True
random,3,pancreas_334,OAKG-Union,0.0,True
random,3,pancreas_345,OAKG,0.3354257508767642,True
random,3,pancreas_345,OAKG-Union,0.3354257508767642,True
random,3,pancreas_364,OAKG,0.1812505911516638,True
random,3,pancreas_364,OAKG-Union,0.31708532520472715,True
random,3,pancreas_366,OAKG,0.0,True
random,3,pancreas_366,OAKG-Union,0.0,True
random,3,pancreas_372,OAKG,1.0,True
random,3,pancreas_372,OAKG-Union,1.0,True
random,3,pancreas_377,OAKG,0.685035554235118,True
random,3,pancreas_377,OAKG-Union,0.685035554235118,True
random,3,pancreas_386,OAKG,0.0,True
random,3,pancreas_386,OAKG-Union,0.0,True
random,3,pancreas_387,OAKG,0.1230196508752065,True
random,3,pancreas_387,OAKG-Union,0.14285714285714285,True
random,3,pancreas_391,OAKG,0.34210137762625537,True
random,3,pancreas_391,OAKG-Union,1.0,True
random,3,pancreas_409,OAKG,0.0,True
random,3,pancreas_409,OAKG-Union,0.0,True
random,3,LiTs-014,OAKG,0.0,True
random,3,LiTs-014,OAKG-Union,0.0,True
random,3,LiTs-015,OAKG,0.0,True
random,3,LiTs-015,OAKG-Union,0.0,True
random,3,LiTs-021,OAKG,1.0,True
random,3,LiTs-021,OAKG-Union,1.0,True
random,3,LiTs-022,OAKG,1.0,True
random,3,LiTs-022,OAKG-Union,1.0,True
