Epoch,TrLoss,VaLoss,TrDice,VaDice,TrIoU,VaIoU,PctData
21,0.28192221689022195,0.3150545281171799,0.7140768013768277,0.6830098782479763,0.5650508718217834,0.5284805858135223,14.800000000000002
22,0.2807850007941614,0.29963365867733954,0.71242583008228,0.6863860346376895,0.5657886584517372,0.5336460933089257,30.3
23,0.2888815503459254,0.2875425609946251,0.7129923497245519,0.7174713402986527,0.5640183573441881,0.5684601193666459,30.3
24,0.27471090185444386,0.28695770129561426,0.7166707311675756,0.7134073048830032,0.5695774744407764,0.5633065482974052,30.3
25,0.27577926385452145,0.2916343247890472,0.7232869608768289,0.7050325506925583,0.575798263564644,0.5515972948074341,30.3
26,0.2639603802462831,0.2782284078001976,0.7342569713028635,0.724564169049263,0.5893806624709323,0.5776273292303086,30.3
27,0.2616231761161717,0.26793676875531675,0.7414995660673038,0.7296738731861114,0.5981199016709545,0.5845616941154003,30.3
28,0.26018668655537963,0.2725347629189491,0.7410105840299139,0.7322390189766884,0.5960706558959613,0.5876388990879059,30.3
29,0.2511470884208363,0.26646372593939305,0.7483570137953857,0.7330767151713371,0.6047706242913528,0.5867801347374916,30.3
30,0.25049784433297595,0.26435643538832665,0.7532041990410737,0.7390437161922455,0.6125483991446832,0.5944747236371041,30.3
31,0.2517035977288895,0.27600899174809457,0.7517227385795957,0.732494069635868,0.6103244640273178,0.5866064648330211,30.3
32,0.2485696958432059,0.26908766850829124,0.7574211200737855,0.7393026471138,0.6180573497199419,0.5940395298600197,30.3
33,0.23663205514310306,0.2626407418400049,0.7730171321833282,0.7471900361776352,0.6384332280188675,0.6060395607352257,30.3
34,0.23779383403755322,0.25812454253435135,0.7633681122940111,0.7583613932132721,0.6244875127101834,0.6194733414053917,30.3
35,0.23922452395511365,0.2575885510444641,0.7617276156344355,0.7438600778579711,0.6224079284183217,0.6020499348640442,30.3
36,0.23437054888094114,0.2629967506229878,0.7738812548490975,0.7416526874899865,0.6386178269425863,0.5983708384633064,30.3
37,0.23315383769046222,0.2556550852954388,0.7710360053663926,0.7580656841397285,0.6361965142592355,0.6196356147527695,30.3
38,0.23240374232723504,0.25981029123067856,0.7736885001055928,0.7463786828517914,0.6383644743084413,0.604563684463501,30.3
39,0.225041236125582,0.24794257879257203,0.7853858509251685,0.7467264074087143,0.6534407700245806,0.6052794921398162,30.3
40,0.21998117335480774,0.2530451624840498,0.7911506008310437,0.7561033365130424,0.6601275152437914,0.617052244246006,30.3
41,0.2188074183785569,0.24348214760422707,0.791530713006174,0.7650605714321137,0.6612629701240429,0.6278417426347732,30.3
42,0.22127796292181331,0.2522042256593704,0.7888382423468151,0.7427288457751274,0.6570495531519419,0.5999247668683529,30.3
43,0.2224498384968374,0.25192527763545514,0.7839228619678387,0.7502236622571945,0.6514257503619333,0.6080824193358422,30.3
44,0.2198311701045986,0.2355102290213108,0.787047779659018,0.7775710916519165,0.6557391599995467,0.6427027601003646,30.3
45,0.21992704859660375,0.23814379282295703,0.7919658051486826,0.7783989390730858,0.662283609887871,0.6438527929782868,30.3
46,0.213268428608095,0.23341587588191032,0.7973094337708723,0.7756599232554435,0.6689446229657692,0.6417108872532844,30.3
47,0.2092039393438838,0.23317970015108586,0.7986419168745333,0.7748365458846093,0.6703046592439359,0.6405816952884197,30.3
48,0.21210255733540445,0.23084240980446338,0.7936478229973821,0.7756237575411796,0.6643100702416352,0.6427593013644218,30.3
49,0.21001878269480473,0.2380809749662876,0.7968754266307562,0.7650579512119293,0.6693961881255708,0.6261086502671241,30.3
50,0.20798714882481642,0.22954596661031246,0.8046850218317816,0.7785037624835968,0.6785626220999912,0.6433795630931854,30.3
51,0.19861485169141618,0.22909307703375817,0.8055762104473668,0.7831535917520523,0.680373767228542,0.6505364802479744,30.3
52,0.20397781110774432,0.22478214107453823,0.8060418308028542,0.7846107524633408,0.6806772965860565,0.6523492461442948,30.3
53,0.19634799971496417,0.22696185953915118,0.8137097512043363,0.7738699495792389,0.691363410212687,0.6377839386463166,30.3
54,0.20328220808530745,0.21880634367465973,0.8003473195297589,0.7855499690771103,0.6736248470688262,0.6544372263550758,30.3
55,0.19621381500573573,0.22579099014401435,0.8120632399167262,0.7790453436970711,0.6890934232112284,0.6458691841363907,30.3
56,0.19454007425743514,0.22375171698629856,0.8092542926305557,0.7825509193539619,0.6843432305512092,0.6511560636758804,30.3
57,0.20011645657516614,0.22149351872503759,0.8014280016986166,0.7891668474674225,0.6743163543123427,0.6594411185383797,30.3
58,0.19117626405603164,0.22068884775042533,0.8180016064050286,0.7793102562427521,0.6973585915516026,0.6447625795006752,30.3
59,0.19367255088081003,0.2298411463201046,0.8152598459196289,0.77275216370821,0.6939558066520454,0.6378031405806541,30.3
60,0.19489396008375648,0.22279013469815254,0.8109121734850875,0.7880503380298615,0.6881139827108829,0.6557915452122688,40.44
61,0.19353633582870536,0.2159329305589199,0.8105074326940044,0.7958401203155517,0.6872995523648842,0.6683498296141624,40.44
62,0.19046737471844918,0.2179212026298046,0.8141373438627177,0.7913867545127868,0.6923768360666768,0.661665146946907,40.44
63,0.18637953677745622,0.20738316439092158,0.8184735444475929,0.7973186591267586,0.698151062025088,0.6695475775003433,40.44
64,0.18410622017498698,0.20677852980792522,0.8235618628074075,0.7980815881490707,0.7055080291638122,0.6703237092494965,40.44
65,0.18204386527664565,0.20985500305891036,0.8258704162460992,0.7967211344838142,0.7082532969219291,0.6699665379524231,40.44
66,0.1774831676733828,0.20236079782247543,0.828901126562992,0.8170646119117737,0.7126907819528074,0.6964915183186531,40.44
67,0.178982124219988,0.21948463149368763,0.8283091948782544,0.7894679063558578,0.7114534597159174,0.6595673382282257,40.44
68,0.18084047551374197,0.2118849942088127,0.8250566158339242,0.7997572261095047,0.7070432108510691,0.6722642865777015,40.44
69,0.1756867908660868,0.21013468220829964,0.8326097604270294,0.8058540606498719,0.7184468861495223,0.6834718605875969,40.44
70,0.17478945688852268,0.19621506921947002,0.8314296450941734,0.8145011758804321,0.7171205956245137,0.6932299119234085,40.44
71,0.1729511269759909,0.20449335180222988,0.8300955722636523,0.8064628857374191,0.7147517898743769,0.6829118293523788,40.44
72,0.17185046424004147,0.199518578723073,0.8366581948004036,0.8091062819957733,0.7244942066639755,0.6860821813344955,40.44
73,0.1716993411196355,0.2051602577418089,0.8367310959230703,0.8056516772508622,0.7235663977924537,0.6796714872121811,40.44
74,0.17182529768746962,0.19635926105082036,0.8343412658878576,0.8044088876247406,0.7205450532035292,0.6807657152414321,40.44
75,0.1658511891543308,0.19387661263346673,0.8399545522493737,0.8186728918552398,0.7287248499296908,0.6999695253372192,40.44
76,0.16905194527913478,0.201785646378994,0.8365428033647507,0.8034288531541824,0.7238187376769533,0.6781637835502624,40.44
77,0.16104917304816646,0.1997391877323389,0.8434446665728204,0.8078901326656341,0.7341783194341392,0.6827500575780868,40.44
78,0.16475340303880776,0.20149192817509173,0.8406741988621769,0.808164718747139,0.728943007664517,0.6841138750314713,40.44
79,0.16033360429363458,0.2068232686817646,0.846559509867077,0.8002910000085831,0.7387110006957782,0.6745841416716576,40.44
80,0.160013240863601,0.20227468110620975,0.8484181720891103,0.802259955406189,0.7408013749531125,0.6756489464640617,40.44
81,0.159858644318271,0.17956991977989673,0.8468927343170364,0.8365040588378906,0.7385342189243862,0.7242528727650642,48.46
82,0.1597112281175403,0.19091996051371096,0.8478137702136844,0.8126429575681686,0.73988403190266,0.689780250787735,48.46
83,0.16167299223023576,0.19421654924750328,0.8444342024914631,0.8127992033958436,0.7352937617085197,0.6922542995214462,48.46
84,0.15911088136883525,0.1922741060703993,0.841495947868793,0.8227668261528015,0.7311223648585282,0.7064731019735336,48.46
85,0.15542188238400917,0.19001420222222806,0.8491245412207269,0.8256265705823899,0.7423839963101722,0.7081665840744972,48.46
86,0.15416993744574584,0.1894615562260151,0.8491198567600994,0.8198710614442826,0.7421000900206628,0.7004686534404755,48.46
87,0.15353750945492226,0.18099251814186573,0.8528817138888619,0.8244659352302551,0.74802915352312,0.7063142856955529,55.50000000000001
88,0.15436743160032412,0.18858024835586548,0.8504554833878171,0.829367663860321,0.743627817793326,0.7139195591211319,55.50000000000001
89,0.15489393852820452,0.18630397841334342,0.8494631127877669,0.8150531589984894,0.7424171339381825,0.6927480694651603,55.50000000000001
90,0.15047590746120973,0.18520152248442173,0.8555438648570668,0.8238202869892121,0.7514217980883339,0.7073942172527313,55.50000000000001
91,0.15148821440948682,0.1923567359894514,0.8555882281877778,0.8204854774475098,0.7514071942053058,0.7020677262544632,55.50000000000001
92,0.146694257113386,0.18651460118591787,0.8580300610482208,0.8238830420374871,0.7550259148929177,0.7069418677687644,62.01
93,0.1483056217931756,0.18483760640025138,0.8594535825456061,0.8261412507295609,0.7571576676233028,0.7101383200287819,62.01
94,0.14660548878364205,0.19236833080649376,0.8589170097820158,0.8198635840415954,0.7565315862496694,0.6999808132648468,62.01
95,0.14571177194697585,0.18656990706920623,0.8573752029882213,0.8255968070030213,0.7540106696447706,0.7074064362049103,62.01
96,0.14310361074692593,0.18809445053339005,0.8625476277940641,0.8197690427303315,0.7618598530326433,0.7014846813678741,62.01
97,0.14524548243717514,0.1888812167197466,0.8604952169520389,0.821951089501381,0.7589346561924558,0.7034119856357575,68.34
98,0.14046081451774745,0.17997227385640144,0.8631873654263486,0.8335435128211975,0.7630896200443106,0.7194846293330193,68.34
99,0.1434318545064803,0.17653419569134712,0.860847587625039,0.8349936139583588,0.759582786267534,0.7211498311161995,68.34
100,0.14059337738530223,0.18516371354460717,0.8668320970781614,0.8289154469966888,0.7678566305619764,0.7157572928071022,68.34
101,0.1403634791430842,0.17507495537400244,0.8643615151243457,0.8371665179729462,0.764544805862367,0.7246413114666939,68.34
102,0.13751379084323165,0.18184680357575417,0.8682119264593864,0.8327325713634491,0.7705939393971679,0.7183288949728012,68.34
103,0.1361350009004788,0.17413717441260815,0.8679806720946548,0.8388606750965119,0.7701540134599728,0.7283505800366402,68.34
104,0.1336506746530643,0.17902421310544014,0.868390125322166,0.8367039024829864,0.7711743378111358,0.7243291532993317,68.34
105,0.13363356258706413,0.18438132330775261,0.8718804361855412,0.8244463163614273,0.7757846470028712,0.707263251543045,68.34
106,0.13355609455671696,0.17704800628125666,0.8716441176254371,0.8351226270198822,0.7758500657948181,0.7220650261640549,68.34
107,0.13293405112250264,0.16943239711225033,0.8725268539467421,0.8508898359537125,0.7770373196619463,0.7448269718885422,68.34
108,0.1309169143493325,0.17359125263988973,0.872527828405704,0.8449379628896714,0.776900240251059,0.7358058100938797,68.34
109,0.12992471790566656,0.1708911880850792,0.8741643180266517,0.8415539050102234,0.7799707208502337,0.7306158131361008,68.34
110,0.12863465810256472,0.17125519685447216,0.8760552574567689,0.8429889714717865,0.7827421162841065,0.7329292404651642,68.34
111,0.1277141184013378,0.16900710940361022,0.8758082068714269,0.8440051490068435,0.7823237004755168,0.735391152203083,68.34
112,0.12574873250184024,0.17256706334650518,0.875488739831861,0.8410822343826294,0.7815471367422505,0.7302684837579727,68.34
113,0.126928393052018,0.16962046526372432,0.8752467122025156,0.8456410580873489,0.7816591030227302,0.7372857564687729,68.34
114,0.125757072423327,0.16740685060620308,0.8809554413015992,0.8494041085243225,0.7903296107845553,0.7427530512213707,68.34
115,0.12446022158096857,0.16669276252388954,0.8801835188126652,0.8439533942937851,0.7890458649704817,0.7346163895726204,68.34
116,0.12119688082665095,0.16808204337954522,0.880410553124558,0.8475339317321777,0.7896556025061661,0.7417712831497192,68.34
117,0.12325131355671425,0.1693014707416296,0.8793415526182449,0.8428039932250977,0.7874102578171944,0.7351742500066757,68.34
118,0.12172923753264865,0.16522784650325775,0.8823698404970204,0.8463511049747467,0.7922640781560947,0.7390621924400329,68.34
119,0.12305514298626857,0.1703655795753002,0.8807511408830481,0.8358515524864196,0.7900837177060187,0.7241737842559814,68.34
120,0.12009034975950789,0.16869069442152976,0.8828297284916318,0.8454971498250962,0.7933051434390219,0.7382052379846573,68.34
121,0.11917801465962866,0.1689042589813471,0.8812932434777052,0.8342062348127365,0.7905415112901878,0.7212495735287666,68.34
122,0.11806848237627766,0.17054324761033057,0.884740952306128,0.8436057156324387,0.7960356884117056,0.7356458905339242,68.34
123,0.11712501629004839,0.1736190193146467,0.8847663912825918,0.8340608221292496,0.7958968732629755,0.7203837484121323,68.34
124,0.11838022046509733,0.16391651079058647,0.8844113914696294,0.8427321887016297,0.7954694409862589,0.7345623886585235,74.5
125,0.11522631521782697,0.16359137877821922,0.8863945915009165,0.849114847779274,0.7985229595058461,0.7431849327683449,74.5
126,0.11503963021785273,0.16676686927676201,0.8863729209262505,0.8412266808748246,0.798588095784389,0.7314194124937058,74.5
127,0.11482025570726233,0.1702080412954092,0.8872443918649315,0.8454162853956223,0.8001902740820612,0.7362944221496582,74.5
128,0.1143500267034759,0.16866885729134082,0.8897638097027232,0.847400631904602,0.8039570187554141,0.7393091428279877,74.5
129,0.11302421191571731,0.17520804241299628,0.8899038441088397,0.8386161237955093,0.8043642133827339,0.7276196911931038,74.5
130,0.11320665205140203,0.16363040052354336,0.8874698004948508,0.8490013164281845,0.8004608793710493,0.7419959908723831,74.5
131,0.11099879524097755,0.1613001838326454,0.8917560602577639,0.8467701816558838,0.8072298502138523,0.739828674197197,80.6
132,0.11123021366147555,0.16201958909630776,0.8912189005872639,0.8479050421714782,0.8063763101149426,0.740676394701004,80.6
133,0.10944805029598946,0.1623612331598997,0.8929720589066149,0.8510600012540818,0.8092383209715054,0.7449023860692978,80.6
134,0.10948247448519362,0.15802221059799193,0.8917979128856988,0.8517678880691528,0.8073019996308758,0.7459148693084717,80.6
135,0.10840940302899559,0.1636855735629797,0.8930181433710507,0.8452277648448944,0.8091642980657646,0.7377901566028595,80.6
136,0.10829471182865157,0.16082862295210362,0.8911614128867972,0.8518747705221176,0.8063855506071649,0.7466679304838181,80.6
137,0.10585952987413451,0.1601037671416998,0.8947003813976413,0.8496270072460175,0.811763928716358,0.7449475082755089,80.6
138,0.10737224670596339,0.15949974171817302,0.893267360185047,0.8506077802181244,0.8094862516683778,0.7455771851539612,80.6
139,0.10673348809678417,0.15758772429078818,0.893749756898865,0.8574266821146012,0.8104092926486557,0.75496665507555,80.6
140,0.10450986200281899,0.15988308660686015,0.8979212061526817,0.8481189239025116,0.8170410658645332,0.7404971873760223,80.6
141,0.10502009031964767,0.1549947000667453,0.8956856028015066,0.8550895637273789,0.8135811116587202,0.7530169957876205,80.6
142,0.1030706922189917,0.15587687961757182,0.8958700358960924,0.8561424529552459,0.8139353637963953,0.7533499711751938,80.6
143,0.10298947264121172,0.1629378529638052,0.89878957894673,0.8458737188577652,0.8183654269701998,0.7383757016062736,80.6
144,0.10236364217687847,0.15779722228646278,0.8981988697731066,0.8532692968845368,0.8174431535746197,0.7493649005889893,80.6
145,0.10014044620528094,0.15803816378116609,0.900165103224335,0.856778752207756,0.8208658165401883,0.7534570181369782,80.6
146,0.10234592786767113,0.16222802370786668,0.8992512357626723,0.8549593308568001,0.8191948309190956,0.7516832423210144,80.6
147,0.0994271348614186,0.1499519372731447,0.9008778056897103,0.8608670836687088,0.8217801351040558,0.7593427166342736,86.6
148,0.10016452661529726,0.1592274412512779,0.8999839209920281,0.8544678598642349,0.8204389484341662,0.7497254046797752,86.6
149,0.10005955674632667,0.15853111036121845,0.9013552801924849,0.8550676703453064,0.8226984570120099,0.7521785479784012,86.6
150,0.10024623315797622,0.16049415081739427,0.9001103722892995,0.8508487290143967,0.8207225077710991,0.7446749851107597,86.6
151,0.09812407971534666,0.16201980292797089,0.9009858856555156,0.8505288362503052,0.8220022143755418,0.7445443123579025,86.6
152,0.09710054106066841,0.15733441278338434,0.9029918957658903,0.8579148077964782,0.8253162674161197,0.7551638120412827,86.6
153,0.09671242397065384,0.14968281909823417,0.9042043766306271,0.8697611320018769,0.8273924943211942,0.7740027797222138,92.57
154,0.09768793791816735,0.15727006167173385,0.9022717743868399,0.853605597615242,0.8240559087299846,0.7484001517295837,92.57
155,0.09616267460345085,0.1539341089874506,0.9047428041452933,0.8631953126192093,0.8281627169909205,0.7638251012563706,92.57
156,0.09394207779490656,0.15829322263598442,0.9052415970885461,0.8541385263204575,0.8290137613664206,0.7506560927629471,92.57
157,0.0954243539647283,0.1518772441148758,0.9026318490505219,0.8633166241645813,0.8248292317344967,0.7628886449337006,92.57
158,0.09473372709097427,0.16024593941867352,0.9043522114162549,0.8532106965780258,0.827407000175289,0.7481503480672836,92.57
159,0.09497730361199944,0.15133593305945398,0.905983988744196,0.8634815376996994,0.829963516105305,0.7642445188760757,98.44
160,0.0941880713676063,0.1524563992023468,0.9048271642451707,0.8625209748744964,0.8281371650714118,0.7621527010202408,98.44
161,0.09305534017166163,0.15261522561311722,0.9069618142368546,0.8538815701007842,0.83186068127311,0.749388943016529,98.44
162,0.09184237621562429,0.15376307606697082,0.9065953979266285,0.865461175441742,0.8312405937001891,0.7667241615056991,98.44
163,0.09190662148218988,0.15012838557362557,0.9067044487072777,0.8631859683990478,0.8312667602918823,0.7629494404792786,98.44
164,0.09089073416169775,0.14629363119602204,0.9079049699393678,0.857343100309372,0.8333999918207695,0.7549682641029358,100.0
165,0.08978776878490574,0.14583814986050128,0.9109347184549214,0.8599986904859542,0.8381998175179672,0.7591090470552444,100.0
166,0.08988507238098081,0.15262062788009645,0.9099488126825716,0.8587630105018615,0.8366387520281393,0.7584612509608268,100.0
167,0.08884305240114279,0.14764776811003685,0.9114289119896041,0.8661698031425477,0.839187446939389,0.7676907312870026,100.0
